IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.218.181.189,2096,2096,true,SJC,North America,San Jose,230,5.11
47.236.118.216,2083,2083,true,SIN,Asia Pacific,Singapore,96,5.10
8.218.1.163,2053,2053,true,SJC,North America,San Jose,254,5.10
47.76.227.128,2083,2083,true,NRT,Asia Pacific,Tokyo,107,5.10
47.238.0.114,2083,2083,true,TPE,Asia Pacific,Taipei,79,5.10
47.236.5.223,2083,2083,true,SIN,Asia Pacific,Singapore,68,5.09
8.218.126.53,8443,8443,true,LAX,North America,Los Angeles,215,5.09
8.222.208.38,2053,2053,true,SIN,Asia Pacific,Singapore,76,5.09
8.210.203.7,2087,2087,true,NRT,Asia Pacific,Tokyo,98,5.08
8.222.214.231,8443,8443,true,SIN,Asia Pacific,Singapore,27,5.08
8.219.51.211,2096,2096,true,SIN,Asia Pacific,Singapore,68,5.07
47.243.91.58,2053,2053,true,HKG,Asia Pacific,Hong Kong,104,5.07
47.76.33.40,2083,2083,true,SJC,North America,San Jose,292,5.06
47.76.49.246,443,443,true,SJC,North America,San Jose,71,5.06
47.236.97.90,2087,2087,true,SIN,Asia Pacific,Singapore,77,5.06
47.236.169.15,8443,8443,true,SIN,Asia Pacific,Singapore,43,5.06
8.217.147.230,8443,8443,true,TPE,Asia Pacific,Taipei,162,5.06
47.243.139.243,2053,2053,true,SJC,North America,San Jose,256,5.05
47.76.178.146,443,443,true,LAX,North America,Los Angeles,97,5.05
8.217.250.222,2087,2087,true,NRT,Asia Pacific,Tokyo,93,5.05
47.242.234.127,2096,2096,true,NRT,Asia Pacific,Tokyo,152,5.05
8.210.164.75,2087,2087,true,LAX,North America,Los Angeles,212,5.04
8.218.204.128,443,443,true,LAX,North America,Los Angeles,57,5.04
47.76.222.57,2053,2053,true,SJC,North America,San Jose,238,5.04
47.76.33.40,2096,2096,true,SJC,North America,San Jose,239,5.03
47.76.94.15,2096,2096,true,HKG,Asia Pacific,Hong Kong,45,5.03
47.243.91.58,2083,2083,true,HKG,Asia Pacific,Hong Kong,104,5.02
8.217.127.73,8443,8443,true,LAX,North America,Los Angeles,235,5.02
8.218.228.152,2096,2096,true,LAX,North America,Los Angeles,220,5.01
47.238.43.79,2053,2053,true,LAX,North America,Los Angeles,208,5.01
47.245.84.124,2087,2087,true,SIN,Asia Pacific,Singapore,71,5.01
8.210.42.171,2096,2096,true,LAX,North America,Los Angeles,179,5.01
8.219.87.30,2083,2083,true,SIN,Asia Pacific,Singapore,55,5.00
47.236.17.193,2083,2083,true,SIN,Asia Pacific,Singapore,31,5.00
47.237.121.38,2087,2087,true,SIN,Asia Pacific,Singapore,30,4.99
47.76.225.255,2053,2053,true,TPE,Asia Pacific,Taipei,81,4.99
47.238.35.50,2087,2087,true,NRT,Asia Pacific,Tokyo,102,4.99
47.236.171.205,2087,2087,true,SIN,Asia Pacific,Singapore,78,4.98
8.217.127.73,2083,2083,true,LAX,North America,Los Angeles,220,4.98
8.217.154.218,8443,8443,true,SJC,North America,San Jose,271,4.96
47.238.0.114,8443,8443,true,TPE,Asia Pacific,Taipei,94,4.96
8.219.142.191,2096,2096,true,SIN,Asia Pacific,Singapore,53,4.96
47.236.10.182,2087,2087,true,SIN,Asia Pacific,Singapore,43,4.96
47.243.70.186,2083,2083,true,NRT,Asia Pacific,Tokyo,161,4.96
47.238.0.114,2053,2053,true,TPE,Asia Pacific,Taipei,109,4.96
47.245.86.230,2083,2083,true,SIN,Asia Pacific,Singapore,29,4.96
8.218.22.210,2083,2083,true,SJC,North America,San Jose,242,4.95
8.217.127.73,2053,2053,true,SJC,North America,San Jose,237,4.95
47.242.232.14,2087,2087,true,LAX,North America,Los Angeles,199,4.94
8.217.154.218,2083,2083,true,SJC,North America,San Jose,241,4.93
47.238.40.58,2087,2087,true,SJC,North America,San Jose,234,4.93
8.218.178.79,2083,2083,true,LAX,North America,Los Angeles,212,4.92
8.222.244.192,2083,2083,true,SIN,Asia Pacific,Singapore,74,4.91
47.238.40.58,2083,2083,true,SJC,North America,San Jose,262,4.91
47.236.5.223,2096,2096,true,SIN,Asia Pacific,Singapore,85,4.91
8.219.42.72,2053,2053,true,SIN,Asia Pacific,Singapore,16,4.91
8.219.210.57,2053,2053,true,SIN,Asia Pacific,Singapore,56,4.90
47.243.203.119,2053,2053,true,SJC,North America,San Jose,258,4.89
47.243.203.119,2087,2087,true,LAX,North America,Los Angeles,243,4.89
8.217.66.3,8443,8443,true,LAX,North America,Los Angeles,191,4.89
47.236.169.141,2053,2053,true,SIN,Asia Pacific,Singapore,26,4.88
8.219.11.158,2053,2053,true,SIN,Asia Pacific,Singapore,66,4.88
47.76.178.146,443,443,true,LAX,North America,Los Angeles,80,4.88
8.219.117.198,2087,2087,true,SIN,Asia Pacific,Singapore,35,4.88
8.210.85.222,2096,2096,true,SJC,North America,San Jose,275,4.88
8.210.164.75,2096,2096,true,LAX,North America,Los Angeles,199,4.87
47.76.178.146,2096,2096,true,LAX,North America,Los Angeles,206,4.87
8.210.107.246,2083,2083,true,HKG,Asia Pacific,Hong Kong,85,4.86
8.222.244.192,2087,2087,true,SIN,Asia Pacific,Singapore,38,4.85
47.242.119.104,2083,2083,true,SJC,North America,San Jose,259,4.82
47.236.144.196,2096,2096,true,SIN,Asia Pacific,Singapore,73,4.82
47.242.79.71,2053,2053,true,LAX,North America,Los Angeles,222,4.82
8.218.204.128,443,443,true,SJC,North America,San Jose,109,4.82
47.237.11.182,2083,2083,true,SIN,Asia Pacific,Singapore,45,4.82
8.217.154.218,2087,2087,true,LAX,North America,Los Angeles,216,4.81
8.217.147.230,2083,2083,true,TPE,Asia Pacific,Taipei,70,4.80
8.210.100.23,8443,8443,true,LAX,North America,Los Angeles,218,4.79
8.219.84.214,2096,2096,true,SIN,Asia Pacific,Singapore,60,4.77
8.210.43.213,2083,2083,true,LAX,North America,Los Angeles,203,4.77
47.242.42.153,2096,2096,true,SJC,North America,San Jose,233,4.77
47.245.102.52,2087,2087,true,SIN,Asia Pacific,Singapore,34,4.76
8.210.65.1,2087,2087,true,SJC,North America,San Jose,277,4.76
47.236.80.110,2087,2087,true,SIN,Asia Pacific,Singapore,58,4.75
47.243.255.224,2087,2087,true,LAX,North America,Los Angeles,199,4.75
47.236.102.102,2096,2096,true,SIN,Asia Pacific,Singapore,76,4.75
47.245.86.230,443,443,true,SIN,Asia Pacific,Singapore,81,4.75
47.237.125.8,2087,2087,true,SIN,Asia Pacific,Singapore,40,4.73
47.236.118.216,8443,8443,true,SIN,Asia Pacific,Singapore,66,4.73
47.236.144.208,2096,2096,true,SIN,Asia Pacific,Singapore,81,4.73
47.237.125.8,8443,8443,true,SIN,Asia Pacific,Singapore,34,4.72
47.76.159.146,2083,2083,true,SJC,North America,San Jose,265,4.71
47.76.33.40,8443,8443,true,SJC,North America,San Jose,237,4.70
47.238.6.58,8443,8443,true,LAX,North America,Los Angeles,220,4.70
47.76.178.146,2083,2083,true,SJC,North America,San Jose,232,4.70
47.76.33.40,8443,8443,true,LAX,North America,Los Angeles,223,4.69
8.219.139.13,2083,2083,true,SIN,Asia Pacific,Singapore,43,4.69
47.238.43.79,2083,2083,true,LAX,North America,Los Angeles,194,4.69
47.236.146.249,8443,8443,true,SIN,Asia Pacific,Singapore,38,4.68
47.76.222.57,2096,2096,true,SJC,North America,San Jose,231,4.68
47.76.32.108,2083,2083,true,SJC,North America,San Jose,247,4.68
8.222.215.228,2096,2096,true,SIN,Asia Pacific,Singapore,93,4.68
47.242.232.14,2087,2087,true,SJC,North America,San Jose,257,4.67
8.210.43.213,8443,8443,true,LAX,North America,Los Angeles,184,4.67
8.217.221.165,2083,2083,true,TPE,Asia Pacific,Taipei,83,4.67
47.76.222.57,2096,2096,true,SJC,North America,San Jose,253,4.67
8.210.43.213,2096,2096,true,SJC,North America,San Jose,226,4.67
47.238.0.114,8443,8443,true,TPE,Asia Pacific,Taipei,91,4.66
8.218.11.90,8443,8443,true,LAX,North America,Los Angeles,216,4.66
8.210.9.129,2053,2053,true,LAX,North America,Los Angeles,186,4.66
8.210.244.38,2083,2083,true,LAX,North America,Los Angeles,249,4.66
8.219.161.129,2096,2096,true,SIN,Asia Pacific,Singapore,88,4.65
8.222.237.131,8443,8443,true,SIN,Asia Pacific,Singapore,74,4.65
47.76.49.246,2083,2083,true,LAX,North America,Los Angeles,201,4.65
8.219.235.164,2096,2096,true,SIN,Asia Pacific,Singapore,18,4.64
8.218.22.210,2096,2096,true,SJC,North America,San Jose,233,4.64
8.210.207.214,2053,2053,true,LAX,North America,Los Angeles,224,4.64
8.222.244.192,8443,8443,true,SIN,Asia Pacific,Singapore,24,4.64
47.243.203.119,2083,2083,true,LAX,North America,Los Angeles,231,4.63
47.238.6.102,2083,2083,true,NRT,Asia Pacific,Tokyo,119,4.63
47.238.40.58,2053,2053,true,SJC,North America,San Jose,232,4.63
47.243.203.119,2083,2083,true,SJC,North America,San Jose,266,4.62
8.222.222.64,2083,2083,true,SIN,Asia Pacific,Singapore,53,4.62
47.242.176.237,8443,8443,true,TPE,Asia Pacific,Taipei,87,4.61
8.210.192.93,2087,2087,true,NRT,Asia Pacific,Tokyo,93,4.61
47.238.40.58,8443,8443,true,LAX,North America,Los Angeles,190,4.61
47.236.104.11,2096,2096,true,SIN,Asia Pacific,Singapore,72,4.61
8.219.229.190,8443,8443,true,SIN,Asia Pacific,Singapore,29,4.60
8.210.21.65,2096,2096,true,SIN,Asia Pacific,Singapore,82,4.59
47.236.150.13,2096,2096,true,SIN,Asia Pacific,Singapore,75,4.58
8.210.21.65,8443,8443,true,HKG,Asia Pacific,Hong Kong,47,4.58
8.218.155.238,2087,2087,true,LAX,North America,Los Angeles,184,4.58
47.243.255.224,2083,2083,true,LAX,North America,Los Angeles,184,4.58
47.238.35.50,2083,2083,true,NRT,Asia Pacific,Tokyo,104,4.57
47.236.189.92,2053,2053,true,SIN,Asia Pacific,Singapore,42,4.57
47.76.222.57,2083,2083,true,SJC,North America,San Jose,226,4.57
8.210.9.129,8443,8443,true,LAX,North America,Los Angeles,193,4.57
47.242.125.241,2096,2096,true,TPE,Asia Pacific,Taipei,68,4.56
8.218.3.198,2087,2087,true,TPE,Asia Pacific,Taipei,124,4.56
8.217.193.25,2053,2053,true,LAX,North America,Los Angeles,185,4.56
47.76.26.26,2096,2096,true,LAX,North America,Los Angeles,225,4.55
47.242.171.94,2096,2096,true,TPE,Asia Pacific,Taipei,94,4.55
47.236.5.223,8443,8443,true,SIN,Asia Pacific,Singapore,64,4.55
47.242.157.96,2053,2053,true,SJC,North America,San Jose,279,4.54
47.236.170.225,8443,8443,true,SIN,Asia Pacific,Singapore,53,4.54
47.243.70.186,2053,2053,true,NRT,Asia Pacific,Tokyo,134,4.53
47.245.105.224,2096,2096,true,SIN,Asia Pacific,Singapore,56,4.53
47.236.149.107,2087,2087,true,SIN,Asia Pacific,Singapore,60,4.53
47.238.6.102,2053,2053,true,NRT,Asia Pacific,Tokyo,93,4.53
8.210.21.65,2087,2087,true,SIN,Asia Pacific,Singapore,100,4.52
47.236.164.215,8443,8443,true,SIN,Asia Pacific,Singapore,80,4.52
8.217.250.5,2083,2083,true,HKG,Asia Pacific,Hong Kong,48,4.52
8.218.142.253,2096,2096,true,LAX,North America,Los Angeles,206,4.51
47.76.222.57,2087,2087,true,LAX,North America,Los Angeles,216,4.51
8.219.93.5,2096,2096,true,SIN,Asia Pacific,Singapore,47,4.50
47.237.121.38,2053,2053,true,SIN,Asia Pacific,Singapore,15,4.50
47.242.79.71,2096,2096,true,LAX,North America,Los Angeles,189,4.50
47.242.232.14,2053,2053,true,LAX,North America,Los Angeles,227,4.50
8.219.237.250,8443,8443,true,SIN,Asia Pacific,Singapore,32,4.50
47.237.0.31,2087,2087,true,SIN,Asia Pacific,Singapore,60,4.49
8.219.161.129,2096,2096,true,SIN,Asia Pacific,Singapore,56,4.49
8.219.235.164,8443,8443,true,SIN,Asia Pacific,Singapore,9,4.49
47.245.84.124,2096,2096,true,SIN,Asia Pacific,Singapore,37,4.49
47.243.203.119,2053,2053,true,LAX,North America,Los Angeles,249,4.49
47.76.227.40,8443,8443,true,NRT,Asia Pacific,Tokyo,123,4.48
47.245.118.70,8443,8443,true,SIN,Asia Pacific,Singapore,43,4.47
8.217.154.218,2087,2087,true,LAX,North America,Los Angeles,192,4.46
47.242.7.162,2053,2053,true,LAX,North America,Los Angeles,205,4.46
8.219.98.13,8443,8443,true,SIN,Asia Pacific,Singapore,146,4.45
8.222.193.65,2053,2053,true,SIN,Asia Pacific,Singapore,63,4.45
47.243.255.224,2053,2053,true,SJC,North America,San Jose,229,4.44
47.238.43.79,2087,2087,true,LAX,North America,Los Angeles,210,4.44
47.243.139.243,8443,8443,true,SJC,North America,San Jose,247,4.43
47.243.5.154,2083,2083,true,LAX,North America,Los Angeles,225,4.43
47.242.42.153,8443,8443,true,LAX,North America,Los Angeles,210,4.42
8.219.42.72,2083,2083,true,SIN,Asia Pacific,Singapore,13,4.42
8.217.145.40,2083,2083,true,LAX,North America,Los Angeles,243,4.40
47.238.35.50,2053,2053,true,NRT,Asia Pacific,Tokyo,111,4.40
8.219.99.169,2087,2087,true,SIN,Asia Pacific,Singapore,60,4.39
8.218.173.78,2083,2083,true,HKG,Asia Pacific,Hong Kong,44,4.39
47.243.139.243,2096,2096,true,SJC,North America,San Jose,259,4.38
47.237.10.1,2087,2087,true,SIN,Asia Pacific,Singapore,57,4.38
8.217.250.5,2053,2053,true,LAX,North America,Los Angeles,222,4.38
47.76.233.67,2087,2087,true,TPE,Asia Pacific,Taipei,64,4.38
47.76.29.115,8443,8443,true,SJC,North America,San Jose,247,4.38
8.218.222.36,2083,2083,true,LAX,North America,Los Angeles,198,4.37
8.222.193.65,443,443,true,SIN,Asia Pacific,Singapore,60,4.36
47.76.49.246,8443,8443,true,SJC,North America,San Jose,243,4.36
47.242.252.237,2053,2053,true,SJC,North America,San Jose,270,4.36
47.236.5.223,2083,2083,true,SIN,Asia Pacific,Singapore,42,4.36
47.242.42.153,2096,2096,true,SJC,North America,San Jose,227,4.36
8.222.150.197,2083,2083,true,SIN,Asia Pacific,Singapore,48,4.36
47.243.173.187,8443,8443,true,LAX,North America,Los Angeles,236,4.36
47.237.125.8,2083,2083,true,SIN,Asia Pacific,Singapore,21,4.35
47.242.171.94,2053,2053,true,TPE,Asia Pacific,Taipei,71,4.35
8.210.175.109,2087,2087,true,HKG,Asia Pacific,Hong Kong,81,4.33
47.243.70.186,8443,8443,true,NRT,Asia Pacific,Tokyo,113,4.33
8.219.170.232,2053,2053,true,SIN,Asia Pacific,Singapore,53,4.33
8.217.127.73,2096,2096,true,SJC,North America,San Jose,284,4.32
47.242.119.104,2087,2087,true,LAX,North America,Los Angeles,198,4.31
47.76.29.115,2083,2083,true,SJC,North America,San Jose,320,4.30
47.76.32.108,2053,2053,true,LAX,North America,Los Angeles,220,4.30
47.243.86.79,2083,2083,true,SJC,North America,San Jose,253,4.30
47.238.43.79,2053,2053,true,LAX,North America,Los Angeles,190,4.29
8.217.154.218,2053,2053,true,SJC,North America,San Jose,244,4.29
47.237.121.38,2096,2096,true,SIN,Asia Pacific,Singapore,26,4.28
47.238.0.114,2053,2053,true,TPE,Asia Pacific,Taipei,70,4.28
47.236.170.225,2083,2083,true,SIN,Asia Pacific,Singapore,73,4.27
47.243.183.127,2083,2083,true,LAX,North America,Los Angeles,219,4.25
47.76.178.146,2053,2053,true,SJC,North America,San Jose,251,4.25
8.210.207.214,2087,2087,true,SJC,North America,San Jose,232,4.25
8.222.208.38,2083,2083,true,SIN,Asia Pacific,Singapore,56,4.24
8.217.127.73,2096,2096,true,SJC,North America,San Jose,246,4.24
47.238.40.58,2053,2053,true,SJC,North America,San Jose,222,4.24
47.242.171.94,2087,2087,true,TPE,Asia Pacific,Taipei,68,4.23
47.236.167.231,2053,2053,true,SIN,Asia Pacific,Singapore,89,4.23
47.76.32.108,8443,8443,true,SJC,North America,San Jose,233,4.22
8.219.103.65,2083,2083,true,SIN,Asia Pacific,Singapore,92,4.21
8.210.42.171,2083,2083,true,SJC,North America,San Jose,236,4.21
47.250.150.193,80,443,true,SIN,Asia Pacific,Singapore,20,4.21
47.238.35.50,2096,2096,true,NRT,Asia Pacific,Tokyo,84,4.20
8.218.18.235,8443,8443,true,TPE,Asia Pacific,Taipei,81,4.20
8.217.121.207,2087,2087,true,SJC,North America,San Jose,232,4.20
47.250.155.74,80,443,true,SIN,Asia Pacific,Singapore,8,4.19
47.242.119.104,8443,8443,true,LAX,North America,Los Angeles,210,4.19
47.250.159.165,80,443,true,SIN,Asia Pacific,Singapore,7,4.19
47.76.49.246,2053,2053,true,LAX,North America,Los Angeles,215,4.19
47.238.0.114,2096,2096,true,TPE,Asia Pacific,Taipei,95,4.18
8.219.194.170,8443,8443,true,SIN,Asia Pacific,Singapore,59,4.18
47.74.90.87,8443,443,true,SYD,Oceania,Sydney,120,4.18
8.210.207.214,2053,2053,true,SJC,North America,San Jose,262,4.18
47.243.255.224,2083,2083,true,LAX,North America,Los Angeles,211,4.17
8.210.207.214,2087,2087,true,SJC,North America,San Jose,232,4.17
47.250.159.36,80,443,true,SIN,Asia Pacific,Singapore,9,4.17
8.213.208.51,8443,443,true,SIN,Asia Pacific,Singapore,34,4.17
47.250.152.108,8443,443,true,SIN,Asia Pacific,Singapore,26,4.17
8.217.121.207,8443,8443,true,SJC,North America,San Jose,248,4.17
8.210.85.222,2087,2087,true,LAX,North America,Los Angeles,229,4.16
8.213.208.51,8443,443,true,SIN,Asia Pacific,Singapore,26,4.15
47.236.169.15,2053,2053,true,SIN,Asia Pacific,Singapore,66,4.14
8.217.121.207,8443,8443,true,LAX,North America,Los Angeles,241,4.14
8.219.126.240,2096,2096,true,SIN,Asia Pacific,Singapore,76,4.14
47.238.43.79,8443,8443,true,LAX,North America,Los Angeles,194,4.14
47.242.125.241,2053,2053,true,TPE,Asia Pacific,Taipei,76,4.14
47.74.91.29,8443,443,true,SYD,Oceania,Sydney,115,4.14
47.250.155.143,80,443,true,SIN,Asia Pacific,Singapore,71,4.14
8.222.128.32,443,443,true,SIN,Asia Pacific,Singapore,43,4.13
47.76.26.26,2096,2096,true,LAX,North America,Los Angeles,197,4.13
8.218.3.198,2083,2083,true,TPE,Asia Pacific,Taipei,101,4.13
8.219.132.64,8443,8443,true,SIN,Asia Pacific,Singapore,68,4.13
47.250.159.165,80,443,true,SIN,Asia Pacific,Singapore,41,4.13
47.237.95.156,2087,2087,true,SIN,Asia Pacific,Singapore,40,4.13
47.237.125.8,2096,2096,true,SIN,Asia Pacific,Singapore,16,4.13
47.236.195.221,443,443,true,SIN,Asia Pacific,Singapore,93,4.11
8.219.40.37,2083,2083,true,SIN,Asia Pacific,Singapore,27,4.10
47.243.255.224,2096,2096,true,SJC,North America,San Jose,233,4.09
47.242.7.162,8443,8443,true,LAX,North America,Los Angeles,217,4.09
8.217.50.252,8443,8443,true,LAX,North America,Los Angeles,191,4.09
47.236.104.11,8443,8443,true,SIN,Asia Pacific,Singapore,94,4.08
47.250.155.74,80,443,true,SIN,Asia Pacific,Singapore,41,4.08
47.250.155.143,80,443,true,SIN,Asia Pacific,Singapore,8,4.08
47.238.35.50,8443,8443,true,NRT,Asia Pacific,Tokyo,129,4.08
8.217.193.25,2096,2096,true,LAX,North America,Los Angeles,188,4.07
47.238.35.50,2087,2087,true,NRT,Asia Pacific,Tokyo,101,4.07
47.76.62.62,8443,443,true,TPE,Asia Pacific,Taipei,61,4.06
8.217.121.207,2083,2083,true,LAX,North America,Los Angeles,189,4.06
47.76.32.108,2087,2087,true,LAX,North America,Los Angeles,211,4.06
8.222.222.64,2087,2087,true,SIN,Asia Pacific,Singapore,38,4.05
8.210.42.171,2053,2053,true,LAX,North America,Los Angeles,229,4.05
47.236.144.196,2083,2083,true,SIN,Asia Pacific,Singapore,104,4.04
8.222.156.242,8443,8443,true,SIN,Asia Pacific,Singapore,46,4.04
47.238.36.145,80,443,true,SIN,Asia Pacific,Singapore,58,4.03
47.236.168.17,2083,2083,true,SIN,Asia Pacific,Singapore,35,4.03
8.210.107.246,2087,2087,true,SIN,Asia Pacific,Singapore,110,4.03
47.236.75.152,8443,8443,true,SIN,Asia Pacific,Singapore,102,4.03
47.236.10.100,8443,8443,true,SIN,Asia Pacific,Singapore,64,4.02
47.237.8.82,2053,2053,true,SIN,Asia Pacific,Singapore,69,4.01
47.237.86.185,2087,2087,true,SIN,Asia Pacific,Singapore,98,4.01
8.210.85.222,2096,2096,true,LAX,North America,Los Angeles,198,4.00
47.243.90.180,2087,2087,true,LAX,North America,Los Angeles,210,3.99
8.219.237.250,2096,2096,true,SIN,Asia Pacific,Singapore,38,3.99
47.236.130.95,2096,2096,true,SIN,Asia Pacific,Singapore,33,3.99
47.238.131.39,8443,8443,true,TPE,Asia Pacific,Taipei,100,3.99
47.238.131.39,2087,2087,true,TPE,Asia Pacific,Taipei,62,3.99
8.217.145.40,2087,2087,true,LAX,North America,Los Angeles,202,3.98
47.236.172.71,2096,2096,true,SIN,Asia Pacific,Singapore,71,3.98
8.219.4.122,2087,2087,true,SIN,Asia Pacific,Singapore,36,3.98
8.218.146.204,2087,2087,true,LAX,North America,Los Angeles,298,3.98
47.250.159.36,80,443,true,SIN,Asia Pacific,Singapore,42,3.97
8.210.100.23,2087,2087,true,SJC,North America,San Jose,241,3.97
47.245.86.230,2096,2096,true,SIN,Asia Pacific,Singapore,35,3.97
47.236.237.90,2053,2053,true,SIN,Asia Pacific,Singapore,123,3.97
47.238.52.160,80,443,true,SIN,Asia Pacific,Singapore,68,3.97
8.210.63.130,2083,2083,true,SJC,North America,San Jose,230,3.97
8.218.85.128,8443,8443,true,LAX,North America,Los Angeles,214,3.96
8.222.222.64,443,443,true,SIN,Asia Pacific,Singapore,55,3.96
8.218.53.110,8443,8443,true,LAX,North America,Los Angeles,208,3.95
47.76.254.36,80,443,true,SIN,Asia Pacific,Singapore,83,3.95
8.210.43.213,2053,2053,true,SJC,North America,San Jose,232,3.95
47.236.195.221,443,443,true,SIN,Asia Pacific,Singapore,73,3.94
8.218.81.14,2096,2096,true,SJC,North America,San Jose,269,3.94
8.219.77.222,2087,2087,true,SIN,Asia Pacific,Singapore,86,3.93
8.210.55.134,2087,2087,true,LAX,North America,Los Angeles,237,3.93
47.245.96.80,2083,2083,true,SIN,Asia Pacific,Singapore,66,3.93
