IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.210.3.24,8443,8443,true,HKG,Asia Pacific,Hong Kong,200,5.36
8.219.49.65,2096,2096,true,SIN,Asia Pacific,Singapore,77,5.36
8.219.4.122,2053,2053,true,SIN,Asia Pacific,Singapore,49,5.35
47.242.232.14,2096,2096,true,HKG,Asia Pacific,Hong Kong,324,5.35
8.218.81.14,2096,2096,true,HKG,Asia Pacific,Hong Kong,365,5.35
8.218.22.210,2096,2096,true,HKG,Asia Pacific,Hong Kong,60,5.34
8.210.65.1,2087,2087,true,HKG,Asia Pacific,Hong Kong,756,5.34
8.219.235.164,2087,2087,true,SIN,Asia Pacific,Singapore,26,5.34
8.218.2.181,2053,2053,true,HKG,Asia Pacific,Hong Kong,62,5.33
47.242.157.96,2083,2083,true,HKG,Asia Pacific,Hong Kong,92,5.33
47.236.164.215,2096,2096,true,SIN,Asia Pacific,Singapore,81,5.33
47.236.17.193,2096,2096,true,SIN,Asia Pacific,Singapore,32,5.31
8.210.164.75,2083,2083,true,HKG,Asia Pacific,Hong Kong,40,5.31
8.222.214.231,8443,8443,true,SIN,Asia Pacific,Singapore,39,5.31
8.222.179.231,2053,2053,true,SIN,Asia Pacific,Singapore,126,5.30
8.210.164.75,8443,8443,true,HKG,Asia Pacific,Hong Kong,56,5.30
8.222.222.64,8443,8443,true,SIN,Asia Pacific,Singapore,19,5.30
8.219.99.169,2087,2087,true,SIN,Asia Pacific,Singapore,29,5.30
8.217.159.210,2083,2083,true,HKG,Asia Pacific,Hong Kong,374,5.30
8.219.111.147,2083,2083,true,SIN,Asia Pacific,Singapore,62,5.29
8.210.89.245,2087,2087,true,HKG,Asia Pacific,Hong Kong,46,5.29
47.236.121.23,2083,2083,true,SIN,Asia Pacific,Singapore,98,5.29
8.218.53.110,2053,2053,true,HKG,Asia Pacific,Hong Kong,57,5.28
47.236.9.152,2096,2096,true,SIN,Asia Pacific,Singapore,65,5.28
47.236.17.193,2083,2083,true,SIN,Asia Pacific,Singapore,47,5.28
8.210.174.156,2083,2083,true,HKG,Asia Pacific,Hong Kong,60,5.27
47.243.243.14,2083,2083,true,HKG,Asia Pacific,Hong Kong,67,5.27
8.210.156.6,8443,8443,true,HKG,Asia Pacific,Hong Kong,39,5.27
47.243.51.171,2083,2083,true,HKG,Asia Pacific,Hong Kong,39,5.24
8.218.174.118,8443,8443,true,HKG,Asia Pacific,Hong Kong,235,5.24
8.210.39.96,2087,2087,true,HKG,Asia Pacific,Hong Kong,70,5.24
47.243.60.150,2053,2053,true,HKG,Asia Pacific,Hong Kong,42,5.24
47.243.173.187,2096,2096,true,HKG,Asia Pacific,Hong Kong,618,5.23
47.243.51.171,2053,2053,true,HKG,Asia Pacific,Hong Kong,68,5.23
8.218.74.119,8443,8443,true,HKG,Asia Pacific,Hong Kong,78,5.23
47.76.77.103,2053,2053,true,HKG,Asia Pacific,Hong Kong,198,5.22
8.219.40.37,8443,8443,true,SIN,Asia Pacific,Singapore,59,5.21
47.236.205.188,2096,2096,true,SIN,Asia Pacific,Singapore,45,5.21
47.236.253.41,2087,2087,true,SIN,Asia Pacific,Singapore,80,5.21
47.245.114.163,8443,8443,true,SIN,Asia Pacific,Singapore,34,5.19
8.219.237.250,2087,2087,true,SIN,Asia Pacific,Singapore,64,5.18
8.222.169.222,2053,2053,true,SIN,Asia Pacific,Singapore,95,5.18
8.218.173.78,2083,2083,true,HKG,Asia Pacific,Hong Kong,54,5.18
8.210.156.6,2087,2087,true,HKG,Asia Pacific,Hong Kong,37,5.18
8.210.174.156,2053,2053,true,HKG,Asia Pacific,Hong Kong,542,5.18
8.210.146.108,2096,2096,true,HKG,Asia Pacific,Hong Kong,522,5.17
47.76.26.26,2083,2083,true,HKG,Asia Pacific,Hong Kong,85,5.17
8.217.221.165,2096,2096,true,HKG,Asia Pacific,Hong Kong,70,5.17
47.238.6.102,2083,2083,true,HKG,Asia Pacific,Hong Kong,80,5.17
8.219.42.72,8443,8443,true,SIN,Asia Pacific,Singapore,56,5.16
8.219.99.169,2083,2083,true,SIN,Asia Pacific,Singapore,86,5.16
47.76.94.15,2083,2083,true,HKG,Asia Pacific,Hong Kong,274,5.16
8.222.222.64,443,443,true,SIN,Asia Pacific,Singapore,34,5.15
47.245.105.224,8443,8443,true,SIN,Asia Pacific,Singapore,31,5.15
47.76.189.102,2083,2083,true,HKG,Asia Pacific,Hong Kong,89,5.15
8.219.235.164,2096,2096,true,SIN,Asia Pacific,Singapore,48,5.14
8.219.201.8,8443,8443,true,SIN,Asia Pacific,Singapore,67,5.13
47.242.42.153,8443,8443,true,HKG,Asia Pacific,Hong Kong,49,5.13
47.238.35.50,2087,2087,true,HKG,Asia Pacific,Hong Kong,88,5.13
8.217.149.28,8443,8443,true,HKG,Asia Pacific,Hong Kong,176,5.13
47.236.180.24,2083,2083,true,SIN,Asia Pacific,Singapore,74,5.12
8.210.119.11,2087,2087,true,HKG,Asia Pacific,Hong Kong,203,5.12
47.242.17.250,2087,2087,true,HKG,Asia Pacific,Hong Kong,186,5.12
47.76.26.26,2053,2053,true,HKG,Asia Pacific,Hong Kong,77,5.11
8.210.100.23,2053,2053,true,HKG,Asia Pacific,Hong Kong,41,5.10
8.222.249.190,8443,8443,true,SIN,Asia Pacific,Singapore,49,5.10
47.76.159.146,8443,8443,true,HKG,Asia Pacific,Hong Kong,39,5.10
8.218.173.78,2096,2096,true,HKG,Asia Pacific,Hong Kong,46,5.10
8.217.123.243,2087,2087,true,HKG,Asia Pacific,Hong Kong,52,5.10
8.210.21.65,8443,8443,true,HKG,Asia Pacific,Hong Kong,49,5.10
8.222.215.228,2083,2083,true,SIN,Asia Pacific,Singapore,36,5.10
47.76.26.26,8443,8443,true,HKG,Asia Pacific,Hong Kong,91,5.09
47.243.27.217,2083,2083,true,HKG,Asia Pacific,Hong Kong,58,5.08
47.236.172.71,2083,2083,true,SIN,Asia Pacific,Singapore,68,5.08
8.218.22.210,8443,8443,true,HKG,Asia Pacific,Hong Kong,352,5.08
47.76.203.101,2053,2053,true,HKG,Asia Pacific,Hong Kong,35,5.07
8.219.229.190,8443,8443,true,SIN,Asia Pacific,Singapore,39,5.06
8.217.250.222,2096,2096,true,HKG,Asia Pacific,Hong Kong,483,5.06
47.236.144.208,2083,2083,true,SIN,Asia Pacific,Singapore,63,5.05
47.236.144.48,2096,2096,true,SIN,Asia Pacific,Singapore,35,5.05
8.222.222.64,2096,2096,true,SIN,Asia Pacific,Singapore,107,5.05
8.222.174.108,2083,2083,true,SIN,Asia Pacific,Singapore,83,5.04
47.236.93.176,8443,8443,true,SIN,Asia Pacific,Singapore,75,5.03
47.238.40.58,2096,2096,true,HKG,Asia Pacific,Hong Kong,56,5.02
47.236.172.95,2087,2087,true,SIN,Asia Pacific,Singapore,96,5.02
47.237.95.13,2096,2096,true,SIN,Asia Pacific,Singapore,58,5.02
47.237.86.185,2083,2083,true,SIN,Asia Pacific,Singapore,29,5.01
47.236.130.95,443,443,true,SIN,Asia Pacific,Singapore,77,5.01
47.243.60.150,8443,8443,true,HKG,Asia Pacific,Hong Kong,57,5.00
8.217.250.5,8443,8443,true,HKG,Asia Pacific,Hong Kong,90,5.00
8.219.193.202,2083,2083,true,SIN,Asia Pacific,Singapore,392,5.00
47.236.171.205,8443,8443,true,SIN,Asia Pacific,Singapore,66,5.00
8.210.43.213,8443,8443,true,HKG,Asia Pacific,Hong Kong,41,4.99
8.217.159.210,2087,2087,true,HKG,Asia Pacific,Hong Kong,94,4.99
47.76.77.103,2053,2053,true,HKG,Asia Pacific,Hong Kong,620,4.99
8.218.211.17,8443,8443,true,HKG,Asia Pacific,Hong Kong,59,4.98
47.238.6.58,2083,2083,true,HKG,Asia Pacific,Hong Kong,72,4.98
8.222.169.222,8443,8443,true,SIN,Asia Pacific,Singapore,51,4.98
47.237.14.220,2083,2083,true,SIN,Asia Pacific,Singapore,78,4.97
47.236.9.152,2087,2087,true,SIN,Asia Pacific,Singapore,31,4.97
8.218.81.14,2083,2083,true,HKG,Asia Pacific,Hong Kong,122,4.97
8.210.174.156,8443,8443,true,HKG,Asia Pacific,Hong Kong,43,4.96
8.219.106.156,2053,2053,true,SIN,Asia Pacific,Singapore,71,4.96
47.236.10.100,2053,2053,true,SIN,Asia Pacific,Singapore,46,4.94
47.243.107.148,2087,2087,true,HKG,Asia Pacific,Hong Kong,366,4.93
8.210.9.129,2053,2053,true,HKG,Asia Pacific,Hong Kong,45,4.92
8.210.65.1,2053,2053,true,HKG,Asia Pacific,Hong Kong,44,4.91
47.76.26.26,2087,2087,true,HKG,Asia Pacific,Hong Kong,60,4.91
8.217.149.28,2053,2053,true,HKG,Asia Pacific,Hong Kong,37,4.91
47.237.95.156,2096,2096,true,SIN,Asia Pacific,Singapore,47,4.90
8.222.244.192,8443,8443,true,SIN,Asia Pacific,Singapore,20,4.90
8.222.146.222,2096,2096,true,SIN,Asia Pacific,Singapore,113,4.90
8.219.201.245,443,443,true,SIN,Asia Pacific,Singapore,69,4.90
8.222.193.65,443,443,true,SIN,Asia Pacific,Singapore,31,4.90
47.245.86.230,2053,2053,true,SIN,Asia Pacific,Singapore,42,4.90
8.217.251.62,2083,2083,true,HKG,Asia Pacific,Hong Kong,224,4.89
47.243.243.14,2083,2083,true,HKG,Asia Pacific,Hong Kong,57,4.89
8.210.119.11,2083,2083,true,HKG,Asia Pacific,Hong Kong,644,4.88
8.218.211.17,2053,2053,true,HKG,Asia Pacific,Hong Kong,99,4.88
47.238.5.0,2087,2087,true,HKG,Asia Pacific,Hong Kong,45,4.88
47.76.203.101,2053,2053,true,HKG,Asia Pacific,Hong Kong,43,4.87
47.242.54.157,2083,2083,true,HKG,Asia Pacific,Hong Kong,57,4.87
47.243.243.14,8443,8443,true,HKG,Asia Pacific,Hong Kong,89,4.87
8.222.222.64,2096,2096,true,SIN,Asia Pacific,Singapore,27,4.87
47.76.178.146,2087,2087,true,HKG,Asia Pacific,Hong Kong,40,4.87
8.222.167.147,2087,2087,true,SIN,Asia Pacific,Singapore,56,4.86
47.243.74.220,2053,2053,true,HKG,Asia Pacific,Hong Kong,55,4.86
8.222.208.38,2083,2083,true,SIN,Asia Pacific,Singapore,651,4.86
8.210.9.129,2053,2053,true,HKG,Asia Pacific,Hong Kong,50,4.85
47.76.189.102,2096,2096,true,HKG,Asia Pacific,Hong Kong,44,4.84
8.219.6.150,2083,2083,true,SIN,Asia Pacific,Singapore,50,4.84
8.219.229.190,2087,2087,true,SIN,Asia Pacific,Singapore,41,4.84
47.245.126.151,8443,8443,true,SIN,Asia Pacific,Singapore,66,4.84
8.222.208.38,2087,2087,true,SIN,Asia Pacific,Singapore,28,4.83
8.218.201.73,2053,2053,true,HKG,Asia Pacific,Hong Kong,367,4.83
47.245.105.224,2053,2053,true,SIN,Asia Pacific,Singapore,40,4.83
8.218.22.210,2053,2053,true,HKG,Asia Pacific,Hong Kong,50,4.82
47.236.83.239,2083,2083,true,SIN,Asia Pacific,Singapore,107,4.82
47.237.95.146,8443,8443,true,SIN,Asia Pacific,Singapore,45,4.81
8.210.156.6,2083,2083,true,HKG,Asia Pacific,Hong Kong,47,4.80
8.219.42.72,2087,2087,true,SIN,Asia Pacific,Singapore,32,4.80
8.219.114.201,2083,2083,true,SIN,Asia Pacific,Singapore,42,4.80
8.222.169.222,2087,2087,true,SIN,Asia Pacific,Singapore,56,4.79
8.218.2.181,2053,2053,true,HKG,Asia Pacific,Hong Kong,49,4.79
47.242.232.14,2053,2053,true,HKG,Asia Pacific,Hong Kong,86,4.78
8.222.237.131,2087,2087,true,SIN,Asia Pacific,Singapore,61,4.77
47.236.171.205,2087,2087,true,SIN,Asia Pacific,Singapore,52,4.77
47.243.139.85,2087,2087,true,HKG,Asia Pacific,Hong Kong,58,4.77
8.210.63.130,2053,2053,true,HKG,Asia Pacific,Hong Kong,54,4.77
47.76.77.103,2087,2087,true,HKG,Asia Pacific,Hong Kong,339,4.77
47.242.232.14,8443,8443,true,HKG,Asia Pacific,Hong Kong,297,4.74
8.210.207.214,2083,2083,true,HKG,Asia Pacific,Hong Kong,50,4.74
47.236.93.176,2087,2087,true,SIN,Asia Pacific,Singapore,99,4.74
47.236.232.148,2083,2083,true,SIN,Asia Pacific,Singapore,67,4.73
8.219.142.191,2096,2096,true,SIN,Asia Pacific,Singapore,57,4.73
8.210.146.108,2087,2087,true,HKG,Asia Pacific,Hong Kong,65,4.73
8.218.174.118,2096,2096,true,HKG,Asia Pacific,Hong Kong,79,4.72
8.217.251.62,2053,2053,true,HKG,Asia Pacific,Hong Kong,60,4.72
8.219.103.65,443,443,true,SIN,Asia Pacific,Singapore,42,4.71
8.210.48.107,2053,2053,true,HKG,Asia Pacific,Hong Kong,39,4.71
8.222.187.4,2083,2083,true,SIN,Asia Pacific,Singapore,60,4.71
8.218.2.181,2096,2096,true,HKG,Asia Pacific,Hong Kong,39,4.69
8.218.52.115,2083,2083,true,HKG,Asia Pacific,Hong Kong,772,4.69
47.236.169.164,8443,8443,true,SIN,Asia Pacific,Singapore,93,4.68
47.236.9.152,2053,2053,true,SIN,Asia Pacific,Singapore,36,4.68
47.236.87.246,2083,2083,true,SIN,Asia Pacific,Singapore,79,4.68
47.243.51.171,8443,8443,true,HKG,Asia Pacific,Hong Kong,46,4.67
8.210.65.1,2053,2053,true,HKG,Asia Pacific,Hong Kong,133,4.67
8.217.250.5,2096,2096,true,HKG,Asia Pacific,Hong Kong,56,4.66
47.236.172.71,2087,2087,true,SIN,Asia Pacific,Singapore,47,4.66
47.236.102.102,2096,2096,true,SIN,Asia Pacific,Singapore,40,4.65
47.238.131.39,2096,2096,true,HKG,Asia Pacific,Hong Kong,57,4.64
8.222.214.231,2087,2087,true,SIN,Asia Pacific,Singapore,78,4.64
47.243.173.187,8443,8443,true,HKG,Asia Pacific,Hong Kong,647,4.63
47.245.126.151,2096,2096,true,SIN,Asia Pacific,Singapore,34,4.63
8.222.244.192,2053,2053,true,SIN,Asia Pacific,Singapore,32,4.62
47.242.79.71,2083,2083,true,HKG,Asia Pacific,Hong Kong,61,4.62
47.236.10.100,2083,2083,true,SIN,Asia Pacific,Singapore,35,4.61
8.222.169.222,2096,2096,true,SIN,Asia Pacific,Singapore,70,4.60
47.76.49.246,2053,2053,true,HKG,Asia Pacific,Hong Kong,354,4.59
47.236.144.48,2096,2096,true,SIN,Asia Pacific,Singapore,87,4.59
47.242.54.157,2096,2096,true,HKG,Asia Pacific,Hong Kong,709,4.58
