IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.222.137.192,2096,2096,true,SIN,Asia Pacific,Singapore,59,4.51
8.222.214.231,2096,2096,true,SIN,Asia Pacific,Singapore,22,4.51
8.210.48.107,2083,2083,true,HKG,Asia Pacific,Hong Kong,44,4.51
8.218.48.92,2087,2087,true,HKG,Asia Pacific,Hong Kong,220,4.51
47.76.159.146,2096,2096,true,HKG,Asia Pacific,Hong Kong,42,4.50
47.236.118.216,2096,2096,true,SIN,Asia Pacific,Singapore,82,4.50
47.236.97.90,8443,8443,true,SIN,Asia Pacific,Singapore,67,4.49
8.217.123.243,2083,2083,true,HKG,Asia Pacific,Hong Kong,84,4.49
47.243.67.28,8443,8443,true,HKG,Asia Pacific,Hong Kong,85,4.48
8.222.167.147,2053,2053,true,SIN,Asia Pacific,Singapore,54,4.48
8.210.174.156,2083,2083,true,HKG,Asia Pacific,Hong Kong,572,4.48
8.219.42.72,2087,2087,true,SIN,Asia Pacific,Singapore,425,4.48
47.236.232.148,8443,8443,true,SIN,Asia Pacific,Singapore,57,4.47
47.242.79.71,8443,8443,true,HKG,Asia Pacific,Hong Kong,242,4.46
8.222.160.176,8443,8443,true,SIN,Asia Pacific,Singapore,91,4.44
8.222.144.50,8443,8443,true,SIN,Asia Pacific,Singapore,72,4.44
47.236.232.148,2087,2087,true,SIN,Asia Pacific,Singapore,91,4.44
8.218.48.92,2087,2087,true,HKG,Asia Pacific,Hong Kong,384,4.44
8.218.178.79,2087,2087,true,HKG,Asia Pacific,Hong Kong,63,4.44
47.236.17.193,8443,8443,true,SIN,Asia Pacific,Singapore,73,4.44
8.210.3.24,8443,8443,true,HKG,Asia Pacific,Hong Kong,895,4.43
47.242.183.7,2087,2087,true,HKG,Asia Pacific,Hong Kong,46,4.42
8.222.162.45,2053,2053,true,SIN,Asia Pacific,Singapore,55,4.42
8.218.18.235,2096,2096,true,HKG,Asia Pacific,Hong Kong,570,4.41
8.219.124.227,2096,2096,true,SIN,Asia Pacific,Singapore,20,4.41
47.238.6.58,2053,2053,true,HKG,Asia Pacific,Hong Kong,93,4.41
47.236.232.148,2083,2083,true,SIN,Asia Pacific,Singapore,74,4.40
8.210.9.129,2087,2087,true,HKG,Asia Pacific,Hong Kong,546,4.40
47.76.214.139,2087,2087,true,HKG,Asia Pacific,Hong Kong,243,4.39
47.242.107.109,2096,2096,true,HKG,Asia Pacific,Hong Kong,59,4.39
8.210.9.129,2083,2083,true,HKG,Asia Pacific,Hong Kong,704,4.38
8.218.85.128,8443,8443,true,HKG,Asia Pacific,Hong Kong,385,4.38
8.218.65.237,2053,2053,true,HKG,Asia Pacific,Hong Kong,304,4.38
8.222.164.209,2087,2087,true,SIN,Asia Pacific,Singapore,10,4.38
47.238.6.102,8443,8443,true,HKG,Asia Pacific,Hong Kong,94,4.38
47.242.119.104,2096,2096,true,HKG,Asia Pacific,Hong Kong,60,4.37
47.236.10.182,2083,2083,true,SIN,Asia Pacific,Singapore,96,4.37
8.219.201.245,2087,2087,true,SIN,Asia Pacific,Singapore,87,4.36
8.217.248.220,2053,2053,true,HKG,Asia Pacific,Hong Kong,283,4.36
8.218.126.53,8443,8443,true,HKG,Asia Pacific,Hong Kong,219,4.36
8.219.51.211,2053,2053,true,SIN,Asia Pacific,Singapore,530,4.35
47.236.117.48,2083,2083,true,SIN,Asia Pacific,Singapore,49,4.35
8.222.183.242,8443,8443,true,SIN,Asia Pacific,Singapore,61,4.34
47.76.94.15,2083,2083,true,HKG,Asia Pacific,Hong Kong,50,4.34
47.76.213.245,8443,8443,true,HKG,Asia Pacific,Hong Kong,48,4.34
47.237.84.173,2096,2096,true,SIN,Asia Pacific,Singapore,46,4.34
47.242.79.71,2053,2053,true,HKG,Asia Pacific,Hong Kong,607,4.34
8.218.52.115,2053,2053,true,HKG,Asia Pacific,Hong Kong,52,4.33
47.237.81.112,8443,8443,true,SIN,Asia Pacific,Singapore,95,4.32
47.243.70.186,2087,2087,true,HKG,Asia Pacific,Hong Kong,93,4.31
8.219.42.72,8443,8443,true,SIN,Asia Pacific,Singapore,610,4.31
47.243.186.171,2053,2053,true,HKG,Asia Pacific,Hong Kong,73,4.31
8.222.164.209,8443,8443,true,SIN,Asia Pacific,Singapore,82,4.29
47.242.174.27,2087,2087,true,HKG,Asia Pacific,Hong Kong,44,4.29
8.222.137.192,2053,2053,true,SIN,Asia Pacific,Singapore,14,4.29
8.222.167.147,2096,2096,true,SIN,Asia Pacific,Singapore,86,4.28
47.236.102.102,2053,2053,true,SIN,Asia Pacific,Singapore,63,4.27
8.219.103.65,8443,8443,true,SIN,Asia Pacific,Singapore,113,4.26
47.237.84.173,2053,2053,true,SIN,Asia Pacific,Singapore,53,4.25
47.236.130.95,2053,2053,true,SIN,Asia Pacific,Singapore,56,4.25
47.237.95.156,2096,2096,true,SIN,Asia Pacific,Singapore,61,4.25
8.219.235.164,2087,2087,true,SIN,Asia Pacific,Singapore,117,4.24
8.222.214.231,8443,8443,true,SIN,Asia Pacific,Singapore,35,4.24
8.219.99.169,2096,2096,true,SIN,Asia Pacific,Singapore,18,4.24
47.243.169.63,2087,2087,true,HKG,Asia Pacific,Hong Kong,41,4.23
8.219.201.245,8443,8443,true,SIN,Asia Pacific,Singapore,89,4.23
8.222.244.192,2087,2087,true,SIN,Asia Pacific,Singapore,38,4.22
47.238.6.58,2083,2083,true,HKG,Asia Pacific,Hong Kong,157,4.22
8.222.144.50,2096,2096,true,SIN,Asia Pacific,Singapore,12,4.22
8.222.137.192,443,443,true,SIN,Asia Pacific,Singapore,66,4.22
47.236.130.95,443,443,true,SIN,Asia Pacific,Singapore,707,4.22
8.218.85.128,2083,2083,true,HKG,Asia Pacific,Hong Kong,78,4.22
8.222.184.198,2053,2053,true,SIN,Asia Pacific,Singapore,37,4.22
47.236.205.188,2053,2053,true,SIN,Asia Pacific,Singapore,56,4.22
8.222.167.147,8443,8443,true,SIN,Asia Pacific,Singapore,44,4.22
8.222.167.147,2083,2083,true,SIN,Asia Pacific,Singapore,50,4.22
47.76.213.245,2083,2083,true,HKG,Asia Pacific,Hong Kong,43,4.21
47.243.186.171,2096,2096,true,HKG,Asia Pacific,Hong Kong,54,4.21
8.210.107.246,2096,2096,true,HKG,Asia Pacific,Hong Kong,527,4.21
47.238.62.215,443,443,true,HKG,Asia Pacific,Hong Kong,67,4.21
47.237.100.206,2083,2083,true,SIN,Asia Pacific,Singapore,95,4.21
47.236.155.210,2053,443,true,SIN,Asia Pacific,Singapore,98,4.20
8.222.184.198,2053,2053,true,SIN,Asia Pacific,Singapore,56,4.19
47.250.13.77,80,443,true,SIN,Asia Pacific,Singapore,18,4.19
47.250.12.116,80,443,true,SIN,Asia Pacific,Singapore,63,4.19
8.218.126.53,8443,8443,true,HKG,Asia Pacific,Hong Kong,44,4.19
8.219.193.202,2083,2083,true,SIN,Asia Pacific,Singapore,97,4.19
47.237.84.173,2053,2053,true,SIN,Asia Pacific,Singapore,64,4.19
8.217.164.10,2053,2053,true,HKG,Asia Pacific,Hong Kong,91,4.19
8.210.156.6,2053,2053,true,HKG,Asia Pacific,Hong Kong,42,4.18
47.236.110.238,443,443,true,SIN,Asia Pacific,Singapore,83,4.18
47.236.169.141,2053,2053,true,SIN,Asia Pacific,Singapore,36,4.18
8.218.52.115,2087,2087,true,HKG,Asia Pacific,Hong Kong,46,4.17
47.237.83.20,2053,2053,true,SIN,Asia Pacific,Singapore,111,4.17
47.236.63.152,443,443,true,SIN,Asia Pacific,Singapore,96,4.16
47.236.85.11,8443,443,true,SIN,Asia Pacific,Singapore,45,4.16
47.238.164.202,443,443,true,HKG,Asia Pacific,Hong Kong,33,4.16
47.245.86.230,2087,2087,true,SIN,Asia Pacific,Singapore,53,4.15
8.218.65.237,2053,2053,true,HKG,Asia Pacific,Hong Kong,466,4.15
47.236.75.152,2087,2087,true,SIN,Asia Pacific,Singapore,57,4.15
47.239.10.224,443,443,true,HKG,Asia Pacific,Hong Kong,54,4.15
47.242.17.250,2096,2096,true,HKG,Asia Pacific,Hong Kong,347,4.14
47.238.164.202,443,443,true,HKG,Asia Pacific,Hong Kong,48,4.14
47.76.222.57,2053,2053,true,HKG,Asia Pacific,Hong Kong,44,4.14
8.219.237.250,2053,2053,true,SIN,Asia Pacific,Singapore,80,4.13
47.74.4.97,443,443,true,NRT,Asia Pacific,Tokyo,417,4.13
47.236.145.85,2087,2087,true,SIN,Asia Pacific,Singapore,41,4.13
47.236.155.210,2053,443,true,SIN,Asia Pacific,Singapore,57,4.13
47.237.92.26,2053,2053,true,SIN,Asia Pacific,Singapore,83,4.13
8.219.117.198,2087,2087,true,SIN,Asia Pacific,Singapore,12,4.12
8.219.1.92,2053,2053,true,SIN,Asia Pacific,Singapore,26,4.12
47.243.139.243,2083,2083,true,HKG,Asia Pacific,Hong Kong,38,4.12
47.242.176.237,2083,2083,true,HKG,Asia Pacific,Hong Kong,54,4.11
47.236.169.141,2053,2053,true,SIN,Asia Pacific,Singapore,85,4.10
47.243.186.171,8443,8443,true,HKG,Asia Pacific,Hong Kong,53,4.10
47.236.85.11,8443,443,true,SIN,Asia Pacific,Singapore,59,4.10
47.243.173.187,8443,8443,true,HKG,Asia Pacific,Hong Kong,38,4.09
8.219.4.122,2096,2096,true,SIN,Asia Pacific,Singapore,46,4.08
47.250.14.44,80,443,true,SIN,Asia Pacific,Singapore,12,4.08
8.218.132.209,80,443,true,SIN,Asia Pacific,Singapore,61,4.08
47.236.145.85,8443,8443,true,SIN,Asia Pacific,Singapore,47,4.08
47.238.43.79,2096,2096,true,HKG,Asia Pacific,Hong Kong,47,4.07
47.242.202.230,8443,8443,true,HKG,Asia Pacific,Hong Kong,44,4.06
8.217.66.3,2053,2053,true,HKG,Asia Pacific,Hong Kong,97,4.05
8.222.214.231,2096,2096,true,SIN,Asia Pacific,Singapore,383,4.05
8.219.220.88,2087,2087,true,SIN,Asia Pacific,Singapore,98,4.05
8.210.146.108,2083,2083,true,HKG,Asia Pacific,Hong Kong,712,4.04
47.238.36.250,80,443,true,SIN,Asia Pacific,Singapore,74,4.03
47.236.63.152,443,443,true,SIN,Asia Pacific,Singapore,61,4.03
47.243.206.150,2053,2053,true,HKG,Asia Pacific,Hong Kong,61,4.02
8.222.181.117,2087,2087,true,SIN,Asia Pacific,Singapore,54,4.02
47.243.42.155,2096,2096,true,HKG,Asia Pacific,Hong Kong,83,4.02
47.242.94.48,443,443,true,HKG,Asia Pacific,Hong Kong,91,4.02
8.218.52.115,8443,8443,true,HKG,Asia Pacific,Hong Kong,64,4.02
47.236.144.156,2096,2096,true,SIN,Asia Pacific,Singapore,68,4.01
47.238.49.85,80,443,true,SIN,Asia Pacific,Singapore,57,4.01
47.237.95.156,2053,2053,true,SIN,Asia Pacific,Singapore,99,4.01
47.237.86.185,2053,2053,true,SIN,Asia Pacific,Singapore,75,4.01
47.236.202.91,2083,2083,true,SIN,Asia Pacific,Singapore,94,3.99
8.217.49.34,2053,2053,true,HKG,Asia Pacific,Hong Kong,42,3.98
8.222.146.222,2087,2087,true,SIN,Asia Pacific,Singapore,62,3.98
47.238.48.153,80,443,true,SIN,Asia Pacific,Singapore,108,3.96
47.76.233.67,2083,2083,true,HKG,Asia Pacific,Hong Kong,39,3.96
47.236.87.246,8443,8443,true,SIN,Asia Pacific,Singapore,75,3.95
47.237.95.156,8443,8443,true,SIN,Asia Pacific,Singapore,123,3.94
8.210.203.7,2087,2087,true,HKG,Asia Pacific,Hong Kong,35,3.94
47.238.52.160,80,443,true,SIN,Asia Pacific,Singapore,60,3.93
47.238.36.250,80,443,true,SIN,Asia Pacific,Singapore,56,3.92
47.238.40.58,8443,8443,true,HKG,Asia Pacific,Hong Kong,86,3.91
47.238.36.145,80,443,true,SIN,Asia Pacific,Singapore,114,3.91
8.222.183.242,2083,2083,true,SIN,Asia Pacific,Singapore,90,3.91
47.238.52.160,80,443,true,SIN,Asia Pacific,Singapore,77,3.91
47.237.94.140,2083,2083,true,SIN,Asia Pacific,Singapore,62,3.91
8.219.120.87,2096,2096,true,SIN,Asia Pacific,Singapore,113,3.90
47.245.102.52,2083,2083,true,SIN,Asia Pacific,Singapore,67,3.90
47.239.12.227,80,443,true,SIN,Asia Pacific,Singapore,48,3.89
8.218.243.95,8443,8443,true,HKG,Asia Pacific,Hong Kong,127,3.89
47.237.94.140,2096,2096,true,SIN,Asia Pacific,Singapore,65,3.88
8.219.106.156,443,443,true,SIN,Asia Pacific,Singapore,48,3.88
47.236.17.193,2053,2053,true,SIN,Asia Pacific,Singapore,88,3.88
47.239.12.227,80,443,true,SIN,Asia Pacific,Singapore,101,3.88
47.236.117.48,2087,2087,true,SIN,Asia Pacific,Singapore,70,3.87
8.219.103.65,2083,2083,true,SIN,Asia Pacific,Singapore,906,3.86
8.218.174.118,2083,2083,true,HKG,Asia Pacific,Hong Kong,159,3.86
47.236.97.90,2053,2053,true,SIN,Asia Pacific,Singapore,89,3.85
47.236.164.215,443,443,true,SIN,Asia Pacific,Singapore,68,3.85
8.219.98.13,8443,8443,true,SIN,Asia Pacific,Singapore,97,3.85
47.236.202.91,8443,8443,true,SIN,Asia Pacific,Singapore,79,3.85
47.237.95.146,2053,2053,true,SIN,Asia Pacific,Singapore,63,3.84
47.243.183.127,2096,2096,true,HKG,Asia Pacific,Hong Kong,348,3.83
8.219.201.245,2053,2053,true,SIN,Asia Pacific,Singapore,115,3.83
8.218.48.92,2096,2096,true,HKG,Asia Pacific,Hong Kong,944,3.83
47.242.176.237,2087,2087,true,HKG,Asia Pacific,Hong Kong,48,3.82
47.239.13.168,80,443,true,SIN,Asia Pacific,Singapore,52,3.82
8.222.169.222,8443,8443,true,SIN,Asia Pacific,Singapore,55,3.81
47.76.227.128,8443,8443,true,HKG,Asia Pacific,Hong Kong,234,3.81
8.222.193.65,2083,2083,true,SIN,Asia Pacific,Singapore,65,3.80
8.218.98.75,2053,2053,true,HKG,Asia Pacific,Hong Kong,70,3.80
8.219.191.110,8443,8443,true,SIN,Asia Pacific,Singapore,79,3.79
47.238.138.232,80,443,true,CGK,Asia Pacific,Jakarta,80,3.78
47.237.83.20,2083,2083,true,SIN,Asia Pacific,Singapore,81,3.78
47.236.150.13,2083,2083,true,SIN,Asia Pacific,Singapore,54,3.77
47.243.60.150,2096,2096,true,HKG,Asia Pacific,Hong Kong,96,3.77
47.242.59.216,8443,8443,true,HKG,Asia Pacific,Hong Kong,391,3.77
47.242.125.241,2053,2053,true,HKG,Asia Pacific,Hong Kong,322,3.77
47.236.202.91,2096,2096,true,SIN,Asia Pacific,Singapore,74,3.77
8.222.181.117,2083,2083,true,SIN,Asia Pacific,Singapore,57,3.76
8.219.201.245,2053,2053,true,SIN,Asia Pacific,Singapore,90,3.76
8.219.248.47,8443,8443,true,SIN,Asia Pacific,Singapore,54,3.74
47.237.100.206,2096,2096,true,SIN,Asia Pacific,Singapore,64,3.74
47.237.83.20,2053,2053,true,SIN,Asia Pacific,Singapore,70,3.74
47.76.254.36,80,443,true,SIN,Asia Pacific,Singapore,249,3.73
8.222.184.198,2083,2083,true,SIN,Asia Pacific,Singapore,63,3.73
8.222.137.192,2087,2087,true,SIN,Asia Pacific,Singapore,55,3.72
47.76.227.40,8443,8443,true,HKG,Asia Pacific,Hong Kong,60,3.71
47.242.17.250,2087,2087,true,HKG,Asia Pacific,Hong Kong,312,3.71
47.236.144.156,2087,2087,true,SIN,Asia Pacific,Singapore,73,3.70
8.222.162.45,2053,2053,true,SIN,Asia Pacific,Singapore,50,3.69
47.243.203.119,2096,2096,true,HKG,Asia Pacific,Hong Kong,805,3.69
8.222.136.247,2096,2096,true,SIN,Asia Pacific,Singapore,73,3.69
47.243.206.150,2087,2087,true,HKG,Asia Pacific,Hong Kong,57,3.68
8.219.106.156,2053,2053,true,SIN,Asia Pacific,Singapore,47,3.66
47.243.91.58,2096,2096,true,HKG,Asia Pacific,Hong Kong,57,3.66
8.210.107.246,8443,8443,true,HKG,Asia Pacific,Hong Kong,213,3.66
8.222.222.64,2053,2053,true,SIN,Asia Pacific,Singapore,76,3.65
47.245.114.163,2083,2083,true,SIN,Asia Pacific,Singapore,147,3.65
8.219.235.164,2053,2053,true,SIN,Asia Pacific,Singapore,63,3.65
8.219.51.211,2096,2096,true,SIN,Asia Pacific,Singapore,189,3.64
47.236.10.182,2096,2096,true,SIN,Asia Pacific,Singapore,67,3.63
47.250.149.42,80,443,true,SIN,Asia Pacific,Singapore,83,3.63
47.236.97.90,2087,2087,true,SIN,Asia Pacific,Singapore,52,3.63
8.222.184.198,2096,2096,true,SIN,Asia Pacific,Singapore,76,3.63
8.217.145.40,2083,2083,true,HKG,Asia Pacific,Hong Kong,97,3.62
47.242.183.7,8443,8443,true,HKG,Asia Pacific,Hong Kong,58,3.62
47.237.92.26,8443,8443,true,SIN,Asia Pacific,Singapore,85,3.61
47.243.91.58,2083,2083,true,HKG,Asia Pacific,Hong Kong,89,3.60
47.238.44.224,80,443,true,SIN,Asia Pacific,Singapore,71,3.60
8.222.164.209,2083,2083,true,SIN,Asia Pacific,Singapore,45,3.59
47.236.117.48,2087,2087,true,SIN,Asia Pacific,Singapore,37,3.59
8.210.245.224,2096,2096,true,HKG,Asia Pacific,Hong Kong,289,3.58
47.237.10.1,2053,2053,true,SIN,Asia Pacific,Singapore,74,3.57
47.237.94.140,2053,2053,true,SIN,Asia Pacific,Singapore,57,3.56
47.76.214.139,2053,2053,true,HKG,Asia Pacific,Hong Kong,56,3.56
47.242.59.216,8443,8443,true,HKG,Asia Pacific,Hong Kong,340,3.56
47.238.62.215,443,443,true,HKG,Asia Pacific,Hong Kong,63,3.56
47.237.95.156,2083,2083,true,SIN,Asia Pacific,Singapore,116,3.56
47.243.203.119,2096,2096,true,HKG,Asia Pacific,Hong Kong,376,3.55
8.218.18.235,2053,2053,true,HKG,Asia Pacific,Hong Kong,135,3.55
8.218.65.171,2083,2083,true,HKG,Asia Pacific,Hong Kong,45,3.55
8.222.215.228,2096,2096,true,SIN,Asia Pacific,Singapore,68,3.55
47.238.0.114,8443,8443,true,HKG,Asia Pacific,Hong Kong,116,3.54
47.243.70.186,2096,2096,true,HKG,Asia Pacific,Hong Kong,64,3.54
47.237.94.140,8443,8443,true,SIN,Asia Pacific,Singapore,46,3.54
47.237.100.206,2053,2053,true,SIN,Asia Pacific,Singapore,67,3.53
8.218.1.163,2083,2083,true,HKG,Asia Pacific,Hong Kong,37,3.53
47.236.167.231,8443,8443,true,SIN,Asia Pacific,Singapore,62,3.53
47.236.10.182,2087,2087,true,SIN,Asia Pacific,Singapore,71,3.52
8.222.193.65,2087,2087,true,SIN,Asia Pacific,Singapore,65,3.51
8.217.248.220,2053,2053,true,HKG,Asia Pacific,Hong Kong,306,3.51
47.238.0.114,2053,2053,true,HKG,Asia Pacific,Hong Kong,110,3.49
8.210.207.214,2087,2087,true,HKG,Asia Pacific,Hong Kong,56,3.47
47.243.203.119,8443,8443,true,HKG,Asia Pacific,Hong Kong,301,3.46
8.222.162.45,2096,2096,true,SIN,Asia Pacific,Singapore,72,3.46
47.236.10.100,8443,8443,true,SIN,Asia Pacific,Singapore,74,3.46
47.76.80.72,2087,2087,true,HKG,Asia Pacific,Hong Kong,261,3.45
47.243.206.150,8443,8443,true,HKG,Asia Pacific,Hong Kong,85,3.45
8.219.161.129,2053,2053,true,SIN,Asia Pacific,Singapore,64,3.44
8.217.251.62,8443,8443,true,HKG,Asia Pacific,Hong Kong,561,3.43
47.243.173.187,2053,2053,true,HKG,Asia Pacific,Hong Kong,54,3.42
47.245.118.70,8443,8443,true,SIN,Asia Pacific,Singapore,28,3.42
8.219.106.156,2096,2096,true,SIN,Asia Pacific,Singapore,102,3.41
8.219.6.150,8443,8443,true,SIN,Asia Pacific,Singapore,81,3.40
8.222.181.117,2053,2053,true,SIN,Asia Pacific,Singapore,48,3.40
47.76.203.101,2096,2096,true,HKG,Asia Pacific,Hong Kong,36,3.38
47.242.17.250,2053,2053,true,HKG,Asia Pacific,Hong Kong,460,3.38
8.210.245.224,2087,2087,true,HKG,Asia Pacific,Hong Kong,168,3.38
47.242.155.183,2053,2053,true,HKG,Asia Pacific,Hong Kong,50,3.37
47.76.243.157,80,443,true,SIN,Asia Pacific,Singapore,248,3.36
8.222.183.242,2087,2087,true,SIN,Asia Pacific,Singapore,66,3.35
47.243.27.217,2083,2083,true,HKG,Asia Pacific,Hong Kong,71,3.33
47.242.202.230,8443,8443,true,HKG,Asia Pacific,Hong Kong,49,3.32
8.217.66.3,2053,2053,true,HKG,Asia Pacific,Hong Kong,63,3.32
8.219.193.202,2087,2087,true,SIN,Asia Pacific,Singapore,85,3.32
47.76.37.57,2087,2087,true,HKG,Asia Pacific,Hong Kong,803,3.32
8.217.193.25,2083,2083,true,HKG,Asia Pacific,Hong Kong,62,3.31
47.242.202.230,2053,2053,true,HKG,Asia Pacific,Hong Kong,91,3.30
8.218.211.17,8443,8443,true,HKG,Asia Pacific,Hong Kong,42,3.30
47.242.125.241,8443,8443,true,HKG,Asia Pacific,Hong Kong,716,3.29
47.236.165.25,2053,2053,true,SIN,Asia Pacific,Singapore,55,3.29
47.236.123.133,2096,2096,true,SIN,Asia Pacific,Singapore,34,3.28
8.219.99.169,8443,8443,true,SIN,Asia Pacific,Singapore,99,3.27
47.237.92.26,2096,2096,true,SIN,Asia Pacific,Singapore,85,3.26
8.218.188.129,2087,2087,true,HKG,Asia Pacific,Hong Kong,367,3.26
47.253.86.6,443,443,true,IAD,North America,Ashburn,256,3.26
47.250.159.165,80,443,true,SIN,Asia Pacific,Singapore,50,3.26
8.222.214.231,2087,2087,true,SIN,Asia Pacific,Singapore,52,3.25
8.219.193.202,8443,8443,true,SIN,Asia Pacific,Singapore,83,3.23
8.210.107.246,2087,2087,true,HKG,Asia Pacific,Hong Kong,735,3.23
8.222.179.231,8443,8443,true,SIN,Asia Pacific,Singapore,32,3.23
47.237.92.26,2087,2087,true,SIN,Asia Pacific,Singapore,86,3.23
8.218.65.237,2083,2083,true,HKG,Asia Pacific,Hong Kong,49,3.23
47.237.125.8,2096,2096,true,SIN,Asia Pacific,Singapore,50,3.22
47.236.10.100,2053,2053,true,SIN,Asia Pacific,Singapore,55,3.22
47.238.6.58,2087,2087,true,HKG,Asia Pacific,Hong Kong,81,3.20
8.210.245.224,2053,2053,true,HKG,Asia Pacific,Hong Kong,607,3.20
47.237.86.185,2087,2087,true,SIN,Asia Pacific,Singapore,83,3.19
47.245.105.224,8443,8443,true,SIN,Asia Pacific,Singapore,40,3.18
8.218.81.14,2053,2053,true,HKG,Asia Pacific,Hong Kong,36,3.18
8.219.87.30,8443,8443,true,SIN,Asia Pacific,Singapore,106,3.18
8.210.175.109,8443,8443,true,HKG,Asia Pacific,Hong Kong,58,3.18
47.243.169.63,2053,2053,true,HKG,Asia Pacific,Hong Kong,79,3.18
47.250.159.36,80,443,true,SIN,Asia Pacific,Singapore,54,3.18
8.222.184.198,2087,2087,true,SIN,Asia Pacific,Singapore,83,3.17
47.76.94.15,2087,2087,true,HKG,Asia Pacific,Hong Kong,37,3.17
8.210.48.107,8443,8443,true,HKG,Asia Pacific,Hong Kong,45,3.17
47.237.11.182,2083,2083,true,SIN,Asia Pacific,Singapore,86,3.17
8.222.167.147,2087,2087,true,SIN,Asia Pacific,Singapore,64,3.16
47.243.139.243,2096,2096,true,HKG,Asia Pacific,Hong Kong,99,3.16
47.237.84.173,8443,8443,true,SIN,Asia Pacific,Singapore,97,3.16
47.236.10.100,2087,2087,true,SIN,Asia Pacific,Singapore,667,3.16
8.219.191.40,2096,2096,true,SIN,Asia Pacific,Singapore,109,3.15
47.237.92.26,2083,2083,true,SIN,Asia Pacific,Singapore,79,3.15
47.243.67.28,2087,2087,true,HKG,Asia Pacific,Hong Kong,84,3.15
47.236.180.51,2087,2087,true,SIN,Asia Pacific,Singapore,70,3.14
47.242.157.96,8443,8443,true,HKG,Asia Pacific,Hong Kong,50,3.14
47.245.102.52,2087,2087,true,SIN,Asia Pacific,Singapore,49,3.13
8.210.42.171,2053,2053,true,HKG,Asia Pacific,Hong Kong,53,3.12
47.76.49.246,2053,2053,true,HKG,Asia Pacific,Hong Kong,574,3.11
47.238.5.0,2096,2096,true,HKG,Asia Pacific,Hong Kong,126,3.10
47.245.33.33,443,443,true,NRT,Asia Pacific,Tokyo,69,3.08
47.236.158.158,8443,8443,true,SIN,Asia Pacific,Singapore,63,3.08
47.76.214.139,2087,2087,true,HKG,Asia Pacific,Hong Kong,58,3.07
8.222.215.228,2096,2096,true,SIN,Asia Pacific,Singapore,57,3.07
8.219.98.13,2096,2096,true,SIN,Asia Pacific,Singapore,638,3.07
47.236.17.193,8443,8443,true,SIN,Asia Pacific,Singapore,54,3.06
