IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
52.15.227.181,443,443,true,ORD,North America,Chicago,254,7.62
3.134.99.122,443,443,true,ORD,North America,Chicago,223,7.62
52.14.132.81,443,443,true,CMH,North America,Columbus,223,7.62
18.224.213.63,443,443,true,ORD,North America,Chicago,223,7.61
204.110.221.50,80,443,true,PDX,North America,Portland,209,7.60
204.110.221.38,80,443,true,PDX,North America,Portland,194,7.60
52.15.49.84,443,443,true,ORD,North America,Chicago,223,7.60
3.144.80.78,8443,443,true,CMH,North America,Columbus,216,7.60
3.145.56.138,443,443,true,ORD,North America,Chicago,225,7.59
204.110.220.157,80,443,true,PDX,North America,Portland,199,7.58
3.144.191.4,443,443,true,CMH,North America,Columbus,216,7.58
13.58.109.154,443,443,true,ORD,North America,Chicago,224,7.58
3.144.80.78,2053,443,true,CMH,North America,Columbus,223,7.57
204.110.220.11,443,443,true,PDX,North America,Portland,194,7.57
18.226.34.181,443,443,true,ORD,North America,Chicago,223,7.56
204.110.220.142,80,443,true,PDX,North America,Portland,203,7.56
13.49.224.45,8443,443,true,AMS,Europe,Amsterdam,206,7.56
18.225.72.67,443,443,true,ORD,North America,Chicago,233,7.56
3.145.39.38,443,443,true,ORD,North America,Chicago,233,7.56
35.92.137.48,443,443,true,SEA,North America,Seattle,252,7.55
18.222.206.113,443,443,true,ORD,North America,Chicago,224,7.55
18.218.38.237,443,443,true,ORD,North America,Chicago,223,7.55
13.59.59.241,2053,443,true,CMH,North America,Columbus,216,7.55
18.119.160.106,443,443,true,ORD,North America,Chicago,223,7.55
3.15.154.187,443,443,true,ORD,North America,Chicago,224,7.54
18.226.180.58,443,443,true,ORD,North America,Chicago,224,7.54
3.13.196.41,443,443,true,ORD,North America,Chicago,224,7.54
35.89.245.53,443,443,true,SEA,North America,Seattle,290,7.53
3.139.80.79,443,443,true,CMH,North America,Columbus,216,7.52
35.91.107.156,443,443,true,SEA,North America,Seattle,221,7.52
204.110.220.20,80,443,true,PDX,North America,Portland,200,7.51
3.144.27.96,443,443,true,ORD,North America,Chicago,224,7.51
204.110.223.28,80,443,true,CMH,North America,Columbus,224,7.51
204.110.223.22,80,443,true,CMH,North America,Columbus,219,7.50
18.225.234.208,80,443,true,CMH,North America,Columbus,224,7.50
204.110.223.250,80,443,true,CMH,North America,Columbus,233,7.49
3.140.142.249,8443,443,true,CMH,North America,Columbus,224,7.49
18.188.13.126,443,443,true,ORD,North America,Chicago,223,7.48
204.110.223.31,80,443,true,CMH,North America,Columbus,231,7.48
204.110.223.108,80,443,true,CMH,North America,Columbus,232,7.48
204.110.220.203,80,443,true,PDX,North America,Portland,203,7.48
204.110.221.249,80,443,true,PDX,North America,Portland,203,7.48
35.86.73.6,443,443,true,SEA,North America,Seattle,201,7.48
204.110.221.3,80,443,true,PDX,North America,Portland,195,7.48
204.110.221.246,80,443,true,PDX,North America,Portland,193,7.47
204.110.221.87,80,443,true,PDX,North America,Portland,199,7.46
204.110.220.201,80,443,true,PDX,North America,Portland,192,7.46
204.110.223.91,80,443,true,CMH,North America,Columbus,225,7.46
13.59.144.103,443,443,true,ORD,North America,Chicago,224,7.46
204.110.223.56,80,443,true,CMH,North America,Columbus,224,7.46
204.110.223.102,443,443,true,CMH,North America,Columbus,224,7.45
204.110.220.42,80,443,true,PDX,North America,Portland,201,7.45
18.225.31.208,443,443,true,ORD,North America,Chicago,231,7.44
204.110.221.55,80,443,true,PDX,North America,Portland,201,7.44
13.59.105.120,443,443,true,ORD,North America,Chicago,223,7.44
204.110.220.37,80,443,true,PDX,North America,Portland,201,7.43
67.226.222.202,80,443,true,CMH,North America,Columbus,224,7.43
204.110.220.242,80,443,true,PDX,North America,Portland,201,7.43
204.110.221.61,80,443,true,PDX,North America,Portland,198,7.43
204.110.221.214,80,443,true,PDX,North America,Portland,206,7.43
204.110.221.128,80,443,true,PDX,North America,Portland,199,7.43
204.110.220.196,80,443,true,PDX,North America,Portland,203,7.42
204.110.223.251,80,443,true,CMH,North America,Columbus,224,7.42
204.110.221.171,80,443,true,PDX,North America,Portland,204,7.41
67.226.223.121,80,443,true,CMH,North America,Columbus,225,7.40
18.117.237.198,443,443,true,ORD,North America,Chicago,223,7.40
3.148.102.229,443,443,true,ORD,North America,Chicago,224,7.40
67.226.222.142,80,443,true,CMH,North America,Columbus,224,7.40
34.221.81.89,443,443,true,SEA,North America,Seattle,202,7.40
35.93.13.119,443,443,true,SEA,North America,Seattle,222,7.39
35.86.157.42,443,443,true,SEA,North America,Seattle,200,7.39
204.110.221.48,80,443,true,PDX,North America,Portland,199,7.38
204.110.220.250,80,443,true,PDX,North America,Portland,211,7.38
204.110.221.88,80,443,true,PDX,North America,Portland,203,7.38
204.110.221.91,80,443,true,PDX,North America,Portland,195,7.38
204.110.223.140,80,443,true,CMH,North America,Columbus,227,7.38
3.15.27.152,443,443,true,ORD,North America,Chicago,223,7.37
54.245.161.116,443,443,true,SEA,North America,Seattle,227,7.37
18.191.218.190,443,443,true,ORD,North America,Chicago,224,7.36
204.110.223.235,80,443,true,CMH,North America,Columbus,217,7.35
204.110.220.199,80,443,true,PDX,North America,Portland,202,7.35
18.226.177.165,443,443,true,ORD,North America,Chicago,226,7.35
204.110.220.3,80,443,true,PDX,North America,Portland,194,7.35
204.110.221.101,80,443,true,PDX,North America,Portland,202,7.34
18.191.162.164,443,443,true,ORD,North America,Chicago,227,7.34
18.236.77.255,2053,443,true,PDX,North America,Portland,205,7.33
204.110.221.180,80,443,true,PDX,North America,Portland,210,7.33
204.110.223.110,443,443,true,CMH,North America,Columbus,234,7.32
34.241.39.16,8443,443,true,DUB,Europe,Dublin,184,7.32
52.10.78.7,80,443,true,PDX,North America,Portland,202,7.31
204.110.220.188,80,443,true,PDX,North America,Portland,194,7.31
204.110.223.87,80,443,true,CMH,North America,Columbus,224,7.31
204.110.220.59,80,443,true,PDX,North America,Portland,203,7.30
34.221.13.239,443,443,true,SEA,North America,Seattle,194,7.30
3.133.113.251,2053,443,true,CMH,North America,Columbus,251,7.30
204.110.221.134,80,443,true,PDX,North America,Portland,208,7.30
18.117.32.158,2053,443,true,CMH,North America,Columbus,224,7.29
3.140.238.167,443,443,true,ORD,North America,Chicago,223,7.29
34.219.46.194,443,443,true,SEA,North America,Seattle,201,7.28
204.110.221.211,80,443,true,PDX,North America,Portland,203,7.28
3.19.228.141,443,443,true,ORD,North America,Chicago,216,7.27
13.48.245.19,443,443,true,ARN,Europe,Stockholm,187,7.26
204.110.221.175,80,443,true,PDX,North America,Portland,201,7.25
3.142.73.217,443,443,true,ORD,North America,Chicago,224,7.24
204.110.220.236,80,443,true,PDX,North America,Portland,209,7.24
204.110.220.156,80,443,true,PDX,North America,Portland,202,7.22
204.110.221.20,80,443,true,PDX,North America,Portland,205,7.22
204.110.221.124,80,443,true,PDX,North America,Portland,209,7.22
35.89.142.130,443,443,true,SEA,North America,Seattle,191,7.20
3.129.216.172,443,443,true,ORD,North America,Chicago,223,7.19
13.58.93.173,443,443,true,ORD,North America,Chicago,224,7.19
13.60.164.103,2053,443,true,ARN,Europe,Stockholm,184,7.18
204.110.220.170,80,443,true,PDX,North America,Portland,195,7.18
3.22.241.99,443,443,true,CMH,North America,Columbus,223,7.18
204.110.221.93,80,443,true,PDX,North America,Portland,202,7.17
204.110.220.165,80,443,true,PDX,North America,Portland,195,7.16
204.110.221.34,80,443,true,PDX,North America,Portland,191,7.16
204.110.221.133,80,443,true,PDX,North America,Portland,201,7.16
204.110.220.91,80,443,true,PDX,North America,Portland,194,7.15
3.98.54.22,2053,443,true,YUL,North America,Montréal,258,7.15
3.145.67.224,443,443,true,ORD,North America,Chicago,225,7.14
67.226.222.87,80,443,true,CMH,North America,Columbus,223,7.14
3.17.165.162,443,443,true,ORD,North America,Chicago,224,7.13
204.110.220.94,80,443,true,PDX,North America,Portland,201,7.13
35.87.174.251,443,443,true,SEA,North America,Seattle,203,7.11
18.217.89.47,443,443,true,ORD,North America,Chicago,227,7.10
35.83.253.237,443,443,true,SEA,North America,Seattle,204,7.10
3.140.142.249,2053,443,true,CMH,North America,Columbus,224,7.10
204.110.221.31,80,443,true,PDX,North America,Portland,200,7.09
3.17.74.13,443,443,true,ORD,North America,Chicago,223,7.09
34.223.114.1,443,443,true,SEA,North America,Seattle,203,7.09
34.216.56.52,443,443,true,SEA,North America,Seattle,195,7.08
3.135.212.230,443,443,true,ORD,North America,Chicago,223,7.08
18.224.177.250,443,443,true,CMH,North America,Columbus,224,7.07
204.110.220.43,80,443,true,PDX,North America,Portland,224,7.07
204.110.223.175,80,443,true,CMH,North America,Columbus,220,7.06
204.110.220.60,80,443,true,PDX,North America,Portland,202,7.05
204.110.220.158,80,443,true,PDX,North America,Portland,193,7.04
35.91.14.104,443,443,true,SEA,North America,Seattle,246,7.03
204.110.223.3,80,443,true,CMH,North America,Columbus,224,7.03
204.110.223.241,80,443,true,CMH,North America,Columbus,225,7.02
3.16.83.76,443,443,true,ORD,North America,Chicago,227,7.02
204.110.223.205,80,443,true,CMH,North America,Columbus,224,7.02
3.98.54.22,8443,443,true,YUL,North America,Montréal,244,7.01
18.236.87.130,443,443,true,SEA,North America,Seattle,200,6.99
52.14.170.51,443,443,true,ORD,North America,Chicago,223,6.99
204.110.221.75,80,443,true,PDX,North America,Portland,218,6.98
204.110.223.137,80,443,true,CMH,North America,Columbus,224,6.98
35.92.129.97,443,443,true,SEA,North America,Seattle,205,6.98
18.222.109.210,443,443,true,ORD,North America,Chicago,251,6.97
204.110.223.107,443,443,true,CMH,North America,Columbus,220,6.97
204.110.223.192,80,443,true,CMH,North America,Columbus,224,6.97
204.110.223.110,80,443,true,CMH,North America,Columbus,217,6.97
67.226.223.240,443,443,true,CMH,North America,Columbus,224,6.97
204.110.223.153,80,443,true,CMH,North America,Columbus,223,6.96
204.110.223.135,80,443,true,CMH,North America,Columbus,226,6.96
34.223.248.74,443,443,true,SEA,North America,Seattle,224,6.96
204.110.221.194,80,443,true,PDX,North America,Portland,196,6.96
204.110.221.182,80,443,true,PDX,North America,Portland,200,6.96
204.110.223.8,80,443,true,CMH,North America,Columbus,223,6.95
204.110.223.11,80,443,true,CMH,North America,Columbus,224,6.95
67.226.222.30,80,443,true,CMH,North America,Columbus,224,6.94
204.110.223.55,80,443,true,CMH,North America,Columbus,225,6.93
204.110.223.221,80,443,true,CMH,North America,Columbus,224,6.93
67.226.222.95,80,443,true,CMH,North America,Columbus,217,6.92
204.110.223.80,80,443,true,CMH,North America,Columbus,225,6.92
204.110.220.218,80,443,true,PDX,North America,Portland,204,6.92
204.110.223.230,80,443,true,CMH,North America,Columbus,234,6.91
3.143.1.222,443,443,true,ORD,North America,Chicago,257,6.91
204.110.223.128,80,443,true,CMH,North America,Columbus,228,6.91
204.110.223.161,80,443,true,CMH,North America,Columbus,223,6.90
204.110.223.151,80,443,true,CMH,North America,Columbus,232,6.90
18.223.237.67,2053,443,true,CMH,North America,Columbus,217,6.90
3.146.65.234,443,443,true,ORD,North America,Chicago,223,6.89
16.24.96.56,2053,443,true,MRS,Europe,Marseille,227,6.89
54.200.244.93,443,443,true,SEA,North America,Seattle,201,6.89
204.110.223.199,80,443,true,CMH,North America,Columbus,233,6.89
18.221.214.140,8443,443,true,CMH,North America,Columbus,224,6.89
204.110.221.253,80,443,true,PDX,North America,Portland,195,6.88
67.226.222.217,80,443,true,CMH,North America,Columbus,225,6.88
204.110.223.202,80,443,true,CMH,North America,Columbus,224,6.88
67.226.222.149,80,443,true,CMH,North America,Columbus,223,6.87
67.226.222.98,80,443,true,CMH,North America,Columbus,224,6.87
204.110.223.135,443,443,true,CMH,North America,Columbus,216,6.87
3.144.122.3,443,443,true,ORD,North America,Chicago,223,6.87
44.241.54.108,443,443,true,PDX,North America,Portland,200,6.86
54.199.222.232,443,443,true,NRT,Asia Pacific,Tokyo,72,6.86
204.110.223.181,80,443,true,CMH,North America,Columbus,228,6.86
67.226.222.238,80,443,true,CMH,North America,Columbus,223,6.84
18.224.151.106,443,443,true,ORD,North America,Chicago,221,6.83
3.144.97.32,443,443,true,ORD,North America,Chicago,217,6.83
204.110.223.208,80,443,true,CMH,North America,Columbus,224,6.83
204.110.223.225,80,443,true,CMH,North America,Columbus,217,6.82
18.118.4.48,443,443,true,ORD,North America,Chicago,216,6.81
204.110.221.121,80,443,true,PDX,North America,Portland,201,6.81
67.226.222.71,80,443,true,CMH,North America,Columbus,227,6.80
67.226.222.54,80,443,true,CMH,North America,Columbus,224,6.78
52.15.206.208,443,443,true,ORD,North America,Chicago,217,6.78
204.110.223.112,80,443,true,CMH,North America,Columbus,227,6.78
204.110.223.170,80,443,true,CMH,North America,Columbus,217,6.77
35.92.153.54,443,443,true,SEA,North America,Seattle,227,6.76
204.110.220.220,80,443,true,PDX,North America,Portland,195,6.75
18.223.206.1,443,443,true,ORD,North America,Chicago,225,6.73
67.226.222.72,80,443,true,CMH,North America,Columbus,235,6.71
204.110.221.106,80,443,true,PDX,North America,Portland,201,6.70
67.226.222.2,80,443,true,CMH,North America,Columbus,225,6.70
204.110.223.42,80,443,true,CMH,North America,Columbus,235,6.69
67.226.222.2,443,443,true,CMH,North America,Columbus,219,6.68
34.221.36.144,443,443,true,SEA,North America,Seattle,203,6.68
204.110.223.23,443,443,true,CMH,North America,Columbus,226,6.68
204.110.223.193,80,443,true,CMH,North America,Columbus,224,6.67
52.15.56.128,443,443,true,ORD,North America,Chicago,242,6.67
204.110.220.240,80,443,true,PDX,North America,Portland,203,6.66
67.226.222.48,80,443,true,CMH,North America,Columbus,224,6.66
204.110.223.81,80,443,true,CMH,North America,Columbus,224,6.66
204.110.223.237,80,443,true,CMH,North America,Columbus,224,6.65
3.138.143.153,443,443,true,ORD,North America,Chicago,252,6.65
204.110.223.138,80,443,true,CMH,North America,Columbus,224,6.64
3.144.123.134,443,443,true,ORD,North America,Chicago,217,6.64
67.226.222.86,80,443,true,CMH,North America,Columbus,224,6.63
204.110.223.168,80,443,true,CMH,North America,Columbus,229,6.63
35.95.242.35,443,443,true,SEA,North America,Seattle,288,6.63
34.220.221.68,443,443,true,SEA,North America,Seattle,192,6.62
67.226.222.41,80,443,true,CMH,North America,Columbus,217,6.61
3.144.248.29,443,443,true,ORD,North America,Chicago,261,6.61
204.110.223.219,80,443,true,CMH,North America,Columbus,224,6.59
204.110.223.72,80,443,true,CMH,North America,Columbus,224,6.59
204.110.223.217,80,443,true,CMH,North America,Columbus,218,6.59
15.156.202.32,2053,443,true,YUL,North America,Montréal,245,6.59
204.110.223.147,80,443,true,CMH,North America,Columbus,216,6.57
204.110.223.3,443,443,true,CMH,North America,Columbus,228,6.57
67.226.222.171,80,443,true,CMH,North America,Columbus,231,6.57
67.226.222.127,80,443,true,CMH,North America,Columbus,229,6.55
67.226.223.240,80,443,true,CMH,North America,Columbus,231,6.55
35.87.77.133,443,443,true,SEA,North America,Seattle,202,6.54
15.222.245.142,8443,443,true,YUL,North America,Montréal,240,6.54
204.110.223.140,443,443,true,CMH,North America,Columbus,217,6.53
204.110.223.85,80,443,true,CMH,North America,Columbus,224,6.53
204.110.220.74,80,443,true,PDX,North America,Portland,191,6.52
204.110.223.173,80,443,true,CMH,North America,Columbus,234,6.52
15.223.72.108,8443,443,true,YUL,North America,Montréal,240,6.52
18.224.0.6,443,443,true,ORD,North America,Chicago,224,6.50
18.236.142.116,443,443,true,SEA,North America,Seattle,201,6.50
204.110.223.99,80,443,true,CMH,North America,Columbus,228,6.49
3.147.80.144,443,443,true,ORD,North America,Chicago,223,6.49
204.110.220.30,80,443,true,PDX,North America,Portland,192,6.49
15.223.1.84,2053,443,true,YUL,North America,Montréal,238,6.49
204.110.221.201,80,443,true,PDX,North America,Portland,203,6.46
204.110.223.186,80,443,true,CMH,North America,Columbus,228,6.45
204.110.223.107,80,443,true,CMH,North America,Columbus,217,6.45
3.99.184.129,443,443,true,YUL,North America,Montréal,247,6.45
15.222.244.76,80,443,true,YUL,North America,Montréal,245,6.45
3.142.199.226,443,443,true,ORD,North America,Chicago,246,6.45
35.183.47.202,80,443,true,YUL,North America,Montréal,245,6.45
35.182.73.86,443,443,true,YUL,North America,Montréal,245,6.44
35.182.7.190,80,443,true,YUL,North America,Montréal,249,6.44
3.254.195.104,443,443,true,AMS,Europe,Amsterdam,171,6.44
52.60.97.55,80,443,true,YUL,North America,Montréal,245,6.44
67.226.222.227,80,443,true,CMH,North America,Columbus,223,6.44
67.226.222.130,80,443,true,CMH,North America,Columbus,224,6.44
35.183.105.235,80,443,true,YUL,North America,Montréal,249,6.44
204.110.223.173,443,443,true,CMH,North America,Columbus,217,6.43
3.16.75.163,443,443,true,ORD,North America,Chicago,223,6.42
15.157.66.161,80,443,true,YUL,North America,Montréal,250,6.41
15.223.72.108,2053,443,true,YUL,North America,Montréal,240,6.41
204.110.223.102,80,443,true,CMH,North America,Columbus,237,6.41
15.223.44.43,2053,443,true,YUL,North America,Montréal,244,6.41
18.117.75.143,443,443,true,ORD,North America,Chicago,224,6.40
204.110.221.176,80,443,true,PDX,North America,Portland,201,6.37
15.223.70.253,443,443,true,YUL,North America,Montréal,257,6.35
99.79.54.107,80,443,true,YUL,North America,Montréal,244,6.35
35.86.119.141,443,443,true,SEA,North America,Seattle,201,6.33
3.99.147.119,80,443,true,YUL,North America,Montréal,246,6.32
15.222.21.183,2053,443,true,YUL,North America,Montréal,245,6.32
52.37.184.223,8443,443,true,PDX,North America,Portland,199,6.30
204.110.223.84,80,443,true,CMH,North America,Columbus,225,6.30
204.110.223.133,80,443,true,CMH,North America,Columbus,218,6.30
3.137.168.192,443,443,true,ORD,North America,Chicago,235,6.29
204.110.223.20,80,443,true,CMH,North America,Columbus,242,6.28
204.110.223.118,80,443,true,CMH,North America,Columbus,225,6.28
3.18.169.201,443,443,true,CMH,North America,Columbus,224,6.28
67.226.222.15,80,443,true,CMH,North America,Columbus,217,6.27
35.86.87.41,443,443,true,SEA,North America,Seattle,202,6.24
3.96.136.84,2053,443,true,YUL,North America,Montréal,245,6.23
18.220.138.59,443,443,true,ORD,North America,Chicago,224,6.22
15.222.234.217,80,443,true,YUL,North America,Montréal,241,6.22
204.110.223.67,80,443,true,CMH,North America,Columbus,224,6.18
35.88.175.154,443,443,true,SEA,North America,Seattle,194,6.17
18.191.98.238,443,443,true,ORD,North America,Chicago,227,6.15
16.24.82.102,2096,443,true,CDG,Europe,Paris,226,6.15
15.156.193.87,443,443,true,YUL,North America,Montréal,249,6.15
34.241.39.16,2053,443,true,DUB,Europe,Dublin,169,6.14
204.110.223.38,80,443,true,CMH,North America,Columbus,234,6.13
204.110.223.215,80,443,true,CMH,North America,Columbus,225,6.13
3.145.14.71,443,443,true,ORD,North America,Chicago,226,6.13
204.110.223.75,80,443,true,CMH,North America,Columbus,216,6.12
3.99.186.120,80,443,true,YUL,North America,Montréal,240,6.12
3.16.11.135,443,443,true,ORD,North America,Chicago,228,6.09
34.216.224.186,443,443,true,SEA,North America,Seattle,200,6.08
16.24.96.56,8443,443,true,MRS,Europe,Marseille,237,6.07
15.222.245.142,2053,443,true,YUL,North America,Montréal,245,6.06
204.110.223.158,80,443,true,CMH,North America,Columbus,224,6.03
204.110.223.121,80,443,true,CMH,North America,Columbus,225,6.02
3.138.60.140,443,443,true,ORD,North America,Chicago,251,6.02
204.110.223.23,80,443,true,CMH,North America,Columbus,217,5.98
44.243.103.147,443,443,true,SEA,North America,Seattle,236,5.98
3.128.79.222,443,443,true,ORD,North America,Chicago,224,5.96
3.137.215.44,443,443,true,ORD,North America,Chicago,255,5.94
35.182.99.28,80,443,true,YUL,North America,Montréal,246,5.92
3.99.184.200,443,443,true,YUL,North America,Montréal,248,5.92
67.226.222.209,80,443,true,CMH,North America,Columbus,224,5.92
204.110.221.89,80,443,true,PDX,North America,Portland,191,5.92
35.183.129.107,443,443,true,YUL,North America,Montréal,245,5.92
35.182.227.175,443,443,true,YUL,North America,Montréal,249,5.91
35.182.73.86,80,443,true,YUL,North America,Montréal,239,5.91
204.110.223.24,80,443,true,CMH,North America,Columbus,237,5.91
15.222.244.76,443,443,true,YUL,North America,Montréal,246,5.89
35.95.178.68,443,443,true,SEA,North America,Seattle,233,5.88
35.183.86.85,80,443,true,YUL,North America,Montréal,246,5.88
3.96.161.229,80,443,true,YUL,North America,Montréal,245,5.87
35.183.43.212,80,443,true,YUL,North America,Montréal,247,5.87
3.96.208.238,443,443,true,YUL,North America,Montréal,248,5.87
34.220.49.110,443,443,true,SEA,North America,Seattle,200,5.87
18.199.206.89,8443,443,true,FRA,Europe,Frankfurt,171,5.87
204.110.223.134,80,443,true,CMH,North America,Columbus,224,5.86
35.183.16.218,80,443,true,YUL,North America,Montréal,247,5.86
18.190.127.150,443,443,true,ORD,North America,Chicago,217,5.82
3.99.161.109,443,443,true,YUL,North America,Montréal,248,5.82
18.116.230.243,443,443,true,ORD,North America,Chicago,223,5.81
3.15.147.151,2083,443,true,CMH,North America,Columbus,224,5.81
3.96.197.146,80,443,true,YUL,North America,Montréal,245,5.80
15.222.248.16,80,443,true,YUL,North America,Montréal,245,5.80
204.110.221.170,80,443,true,PDX,North America,Portland,199,5.80
3.97.16.148,443,443,true,YUL,North America,Montréal,240,5.80
35.182.227.175,80,443,true,YUL,North America,Montréal,237,5.80
3.96.208.238,80,443,true,YUL,North America,Montréal,254,5.78
3.123.242.99,443,443,true,FRA,Europe,Frankfurt,170,5.77
35.183.199.200,80,443,true,YUL,North America,Montréal,237,5.75
35.183.129.107,80,443,true,YUL,North America,Montréal,246,5.73
35.183.163.195,443,443,true,YUL,North America,Montréal,248,5.73
35.183.197.91,80,443,true,YUL,North America,Montréal,247,5.72
3.99.161.109,80,443,true,YUL,North America,Montréal,238,5.71
3.96.138.97,80,443,true,YUL,North America,Montréal,246,5.71
35.182.7.190,443,443,true,YUL,North America,Montréal,254,5.70
3.99.184.200,80,443,true,YUL,North America,Montréal,245,5.70
3.131.133.177,443,443,true,ORD,North America,Chicago,241,5.69
54.189.189.97,443,443,true,SEA,North America,Seattle,232,5.66
15.156.193.87,80,443,true,YUL,North America,Montréal,248,5.65
44.234.144.159,443,443,true,SEA,North America,Seattle,201,5.64
3.255.148.164,443,443,true,AMS,Europe,Amsterdam,194,5.63
15.223.70.253,80,443,true,YUL,North America,Montréal,241,5.63
3.97.173.206,80,443,true,YUL,North America,Montréal,242,5.60
3.96.142.63,8443,443,true,DFW,North America,Dallas,238,5.57
3.146.206.78,443,443,true,ORD,North America,Chicago,224,5.54
3.19.165.129,443,443,true,CMH,North America,Columbus,225,5.52
3.19.165.129,2053,443,true,CMH,North America,Columbus,225,5.49
3.137.41.0,443,443,true,ORD,North America,Chicago,216,5.45
35.93.130.235,443,443,true,SEA,North America,Seattle,231,5.45
3.144.16.49,443,443,true,ORD,North America,Chicago,230,5.40
204.110.223.179,80,443,true,CMH,North America,Columbus,224,5.38
3.136.23.249,443,443,true,ORD,North America,Chicago,225,5.37
3.29.240.3,2053,443,true,MRS,Europe,Marseille,266,5.36
3.29.151.147,2053,443,true,MRS,Europe,Marseille,278,5.33
18.199.172.93,8443,443,true,FRA,Europe,Frankfurt,191,5.33
3.29.115.162,8443,443,true,MRS,Europe,Marseille,263,5.32
